glottolog_parsimony_prediction	gray_mcct_parsimony_prediction	gray_posteriors_parsimony_prediction	glottolog_ML_prediction	gray_mcct_ML_prediction	gray_posteriors_ML_prediction	most_common_prediction	HL_prediction	Feature_ID	Proto-language	glottolog_parsimony_prediction_0	glottolog_parsimony_prediction_1	Parsimony result (Glottolog-tree)	ntips_parsimony_glottolog	min_percent_parsimony_glottolog	min_parsimony_glottolog	gray_mcct_parsimony_prediction_0	gray_mcct_parsimony_prediction_1	Parsimony result (Gray et al 2009-tree)	min_percent_parsimony_gray	min_parsimony_gray	ntips_parsimony_gray	gray_posteriors_parsimony_prediction_0	gray_posteriors_parsimony_prediction_1	ntips_parsimony_gray_posteriors	min_percent_parsimony_gray_posteriors	min_parsimony_gray_posteriors	Parsimony result (Gray et al 2009-tree posteriors)	glottolog_ML_prediction_0	glottolog_ML_prediction_1	min_percent_ML_glottolog	min_ML_glottolog	ntips_ML_glottolog	ML result (Glottolog-tree)	gray_mcct_ML_prediction_0	gray_mcct_ML_prediction_1	min_percent_ML_gray	min_ML_gray	ML result (Gray et al 2009-tree)	ntips_ML_gray	ML result (Gray et al 2009-tree posteriors)	ntips_ML_gray_posteriors	min_ML_gray_posteriors	min_percent_ML_gray_posteriors	gray_posteriors_ML_prediction_0	gray_posteriors_ML_prediction_1	ntip_most_common	min_most_common	most_common_prediction_0	most_common_prediction_1	min_percent_most_common	result_most_common	ntips	zeroes_total	ones_total	min_percent	conflict
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	False Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	False Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	False Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	False Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	False Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	False Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	False Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	False Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	False Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	False Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	False Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	False Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	False Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	False Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	False Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	False Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	False Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	False Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB409	Proto-Central Pacific	1	0	True Negative	239	0.17154811715481172	41	1	0	False Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9924765015087388	0.00752349849126124	0.17154811715481172	41	239	True Negative	0.7827533580745115	0.2172466419254885	0.23478260869565215	27	True Negative	115	True Negative	115	27	0.23478260869565215	0.8380688601665589	0.16193113983344115	240	41	0.375	0.625	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Half	Present	Present	Absent	Present	Present	Half	Present	GB410	Proto-Central Pacific	0.5	0.5	Half	237	0.23628691983122363	56	0	1	True Positive	0.3008849557522124	34	113	0	1	113	0.3008849557522124	34	True Positive	0.7963769382332949	0.20362306176670503	0.23628691983122363	56	237	False Negative	0.3105775447006723	0.6894224552993278	0.3008849557522124	34	True Positive	113	True Positive	113	34	0.3008849557522124	0.30104658356370373	0.6989534164362963	238	56	0.5	0.5	0.2352941176470588	Half	237	56	181	0.23628691983122363	
Present	Present	Present	Half	Present	Present	Present		GB410	Proto-Oceanic	0	1		237	0.23628691983122363	56	0	1		0.3008849557522124	34	113	0	1	113	0.3008849557522124	34		0.5478795808143356	0.4521204191856644	0.23628691983122363	56	237		0.31057754470067206	0.6894224552993279	0.3008849557522124	34		113		113	34	0.3008849557522124	0.3010431844372183	0.6989568155627818	238	56	0.2352941176470588	0.7647058823529411	0.2352941176470588		237	56	181	0.23628691983122363	
Absent	Present	Present	Absent	Present	Present	Half		GB410	Proto-Polynesian	0.6666666666666666	0.3333333333333333		237	0.23628691983122363	56	0	1		0.3008849557522124	34	113	0	1	113	0.3008849557522124	34		0.9651250389578164	0.03487496104218363	0.23628691983122363	56	237		0.3105775447006723	0.6894224552993278	0.3008849557522124	34		113		113	34	0.3008849557522124	0.30109494291282773	0.6989050570871723	238	56	0.48	0.52	0.2352941176470588		237	56	181	0.23628691983122363	
Absent	Half	Present	Absent	Present	Present	Absent		GB410	Proto-Eastern Polynesian	1	0		237	0.23628691983122363	56	0.5	0.5		0.3008849557522124	34	113	0.3655	0.6345	113	0.3008849557522124	34		0.993665200027962	0.00633479997203795	0.23628691983122363	56	237		0.31057754470067217	0.6894224552993278	0.3008849557522124	34		113		113	34	0.3008849557522124	0.30133182018166416	0.6986681798183358	238	56	0.6666666666666666	0.3333333333333333	0.2352941176470588		237	56	181	0.23628691983122363	
