Feature_ID	Proto-language	value	tree_type	variable	method	conflict
GB109	Proto-Polynesian	0.609807816440004	gray_posteriors	prediction_1	ML	
GB109	Proto-Eastern Polynesian	0.389057486953997	gray_posteriors	prediction_1	ML	
GB110	Proto-Oceanic		gray_posteriors	prediction_1	ML	
GB110	Proto-Central Pacific		gray_posteriors	prediction_1	ML	
GB110	Proto-Polynesian		gray_posteriors	prediction_1	ML	
GB110	Proto-Eastern Polynesian		gray_posteriors	prediction_1	ML	
GB111	Proto-Oceanic	0.00486126678417074	gray_posteriors	prediction_1	ML	
GB111	Proto-Central Pacific	0.00775789664159962	gray_posteriors	prediction_1	ML	
GB111	Proto-Polynesian	0.00230820572280471	gray_posteriors	prediction_1	ML	
GB111	Proto-Eastern Polynesian	0.00118795214357684	gray_posteriors	prediction_1	ML	
GB113	Proto-Central Pacific	0.822731823194311	gray_posteriors	prediction_1	ML	
GB113	Proto-Oceanic	0.81915646006407	gray_posteriors	prediction_1	ML	
GB113	Proto-Polynesian	0.830544277926745	gray_posteriors	prediction_1	ML	
GB113	Proto-Eastern Polynesian	0.823545608964433	gray_posteriors	prediction_1	ML	
GB114	Proto-Oceanic	0.140466799334255	gray_posteriors	prediction_1	ML	
GB114	Proto-Central Pacific	0.140498804003466	gray_posteriors	prediction_1	ML	
GB114	Proto-Polynesian	0.142239904236395	gray_posteriors	prediction_1	ML	
GB114	Proto-Eastern Polynesian	0.140313434259125	gray_posteriors	prediction_1	ML	
GB115	Proto-Central Pacific	0.791859847155069	gray_posteriors	prediction_1	ML	
GB115	Proto-Oceanic	0.791850574115584	gray_posteriors	prediction_1	ML	
GB115	Proto-Polynesian	0.952097566333701	gray_posteriors	prediction_1	ML	
GB115	Proto-Eastern Polynesian	0.268767563162742	gray_posteriors	prediction_1	ML	
GB116	Proto-Oceanic	1.75209782877391e-06	gray_posteriors	prediction_1	ML	
GB116	Proto-Central Pacific	5.67869846276768e-05	gray_posteriors	prediction_1	ML	
GB116	Proto-Polynesian	6.65952387081231e-06	gray_posteriors	prediction_1	ML	
GB116	Proto-Eastern Polynesian	3.9341522666449e-07	gray_posteriors	prediction_1	ML	
GB117	Proto-Oceanic	0.191012375411341	gray_posteriors	prediction_1	ML	
GB117	Proto-Central Pacific	0.192520003433997	gray_posteriors	prediction_1	ML	
GB117	Proto-Polynesian	0.200386644393155	gray_posteriors	prediction_1	ML	
GB117	Proto-Eastern Polynesian	0.185999309534848	gray_posteriors	prediction_1	ML	
GB118	Proto-Oceanic	0.876555428641419	gray_posteriors	prediction_1	ML	
GB118	Proto-Central Pacific	0.785152101999493	gray_posteriors	prediction_1	ML	
GB118	Proto-Polynesian	0.808049239537061	gray_posteriors	prediction_1	ML	
GB118	Proto-Eastern Polynesian	0.316348510043745	gray_posteriors	prediction_1	ML	
GB119	Proto-Oceanic	0.22658848852148	gray_posteriors	prediction_1	ML	
GB119	Proto-Central Pacific	0.214983333571998	gray_posteriors	prediction_1	ML	
GB119	Proto-Polynesian	0.155859081301404	gray_posteriors	prediction_1	ML	
GB119	Proto-Eastern Polynesian	0.138185035187103	gray_posteriors	prediction_1	ML	
GB120	Proto-Oceanic	0.241077830139211	gray_posteriors	prediction_1	ML	
GB120	Proto-Central Pacific	0.201934580492275	gray_posteriors	prediction_1	ML	
GB120	Proto-Polynesian	0.0784349426478099	gray_posteriors	prediction_1	ML	
GB120	Proto-Eastern Polynesian	0.0530685604436698	gray_posteriors	prediction_1	ML	
GB121	Proto-Oceanic	0.132067511861282	gray_posteriors	prediction_1	ML	
GB121	Proto-Central Pacific	0.132067484996974	gray_posteriors	prediction_1	ML	
GB121	Proto-Polynesian	0.132066773970962	gray_posteriors	prediction_1	ML	
GB121	Proto-Eastern Polynesian	0.132059217424465	gray_posteriors	prediction_1	ML	
GB122	Proto-Oceanic	0.435206801823596	gray_posteriors	prediction_1	ML	
GB122	Proto-Central Pacific	0.478088799412754	gray_posteriors	prediction_1	ML	
GB122	Proto-Polynesian	0.478088799412754	gray_posteriors	prediction_1	ML	
GB122	Proto-Eastern Polynesian	0.417018108439281	gray_posteriors	prediction_1	ML	
GB124	Proto-Oceanic	0.660528139979481	gray_posteriors	prediction_1	ML	
GB124	Proto-Central Pacific	0.994347545868544	gray_posteriors	prediction_1	ML	
GB124	Proto-Polynesian	0.998615204430151	gray_posteriors	prediction_1	ML	
GB124	Proto-Eastern Polynesian	0.999637834549042	gray_posteriors	prediction_1	ML	
GB126	Proto-Oceanic	0.662618642867088	gray_posteriors	prediction_1	ML	
GB126	Proto-Central Pacific	0.662829170902172	gray_posteriors	prediction_1	ML	
GB126	Proto-Polynesian	0.663596301897698	gray_posteriors	prediction_1	ML	
GB126	Proto-Eastern Polynesian	0.664459020133136	gray_posteriors	prediction_1	ML	
GB127	Proto-Oceanic	0.000357770724471835	gray_posteriors	prediction_1	ML	
GB127	Proto-Central Pacific	0.00944882918146296	gray_posteriors	prediction_1	ML	
GB127	Proto-Polynesian	0.000137357634391202	gray_posteriors	prediction_1	ML	
GB127	Proto-Eastern Polynesian	1.37062191790206e-05	gray_posteriors	prediction_1	ML	
GB129	Proto-Oceanic	0.0266613103221711	gray_posteriors	prediction_1	ML	
GB129	Proto-Central Pacific	0.0266622122017679	gray_posteriors	prediction_1	ML	
GB129	Proto-Polynesian	0.0269171769807686	gray_posteriors	prediction_1	ML	
GB129	Proto-Eastern Polynesian	0.0269085037978803	gray_posteriors	prediction_1	ML	
GB131	Proto-Central Pacific	0.136568307266471	gray_posteriors	prediction_1	ML	
GB131	Proto-Oceanic	0.0141824330870429	gray_posteriors	prediction_1	ML	
GB131	Proto-Polynesian	0.905179168186081	gray_posteriors	prediction_1	ML	
GB131	Proto-Eastern Polynesian	0.999977975422039	gray_posteriors	prediction_1	ML	
GB132	Proto-Central Pacific	0.115441045546632	gray_posteriors	prediction_1	ML	
GB132	Proto-Oceanic	0.0670967289585423	gray_posteriors	prediction_1	ML	
GB132	Proto-Polynesian	0.0310303611386024	gray_posteriors	prediction_1	ML	
GB132	Proto-Eastern Polynesian	0.000231054692599941	gray_posteriors	prediction_1	ML	
GB133	Proto-Central Pacific	0.000579919193712134	gray_posteriors	prediction_1	ML	
GB133	Proto-Oceanic	0.066778268660805	gray_posteriors	prediction_1	ML	
GB133	Proto-Polynesian	7.88200675267293e-05	gray_posteriors	prediction_1	ML	
GB133	Proto-Eastern Polynesian	1.49670137259785e-05	gray_posteriors	prediction_1	ML	
GB134	Proto-Oceanic	0.970708023837458	gray_posteriors	prediction_1	ML	
GB134	Proto-Central Pacific	0.970699832779384	gray_posteriors	prediction_1	ML	
GB134	Proto-Polynesian	0.969460065914784	gray_posteriors	prediction_1	ML	
GB134	Proto-Eastern Polynesian	0.971225144474194	gray_posteriors	prediction_1	ML	
GB135	Proto-Oceanic	0.957856848455345	gray_posteriors	prediction_1	ML	
GB135	Proto-Central Pacific	0.95977872411315	gray_posteriors	prediction_1	ML	
GB135	Proto-Polynesian	0.963460175171888	gray_posteriors	prediction_1	ML	
GB135	Proto-Eastern Polynesian	0.964227307054432	gray_posteriors	prediction_1	ML	
GB136	Proto-Oceanic	0.620943286296284	gray_posteriors	prediction_1	ML	
GB136	Proto-Central Pacific	0.544131739315992	gray_posteriors	prediction_1	ML	
GB136	Proto-Polynesian	0.307971039202686	gray_posteriors	prediction_1	ML	
GB136	Proto-Eastern Polynesian	0.501136369221125	gray_posteriors	prediction_1	ML	
GB137	Proto-Oceanic	0.106765332953453	gray_posteriors	prediction_1	ML	
GB137	Proto-Central Pacific	0.0272819768232137	gray_posteriors	prediction_1	ML	
GB137	Proto-Polynesian	0.00557995985726421	gray_posteriors	prediction_1	ML	
GB137	Proto-Eastern Polynesian	0.000477991683236906	gray_posteriors	prediction_1	ML	
GB138	Proto-Oceanic	0.371052966259206	gray_posteriors	prediction_1	ML	
GB138	Proto-Central Pacific	0.371100452746283	gray_posteriors	prediction_1	ML	
GB138	Proto-Polynesian	0.371499607054145	gray_posteriors	prediction_1	ML	
GB138	Proto-Eastern Polynesian	0.373004109958174	gray_posteriors	prediction_1	ML	
GB139	Proto-Polynesian	0.967748492590876	gray_posteriors	prediction_1	ML	
GB139	Proto-Oceanic	0.861472960791434	gray_posteriors	prediction_1	ML	
GB139	Proto-Central Pacific	0.88455650011741	gray_posteriors	prediction_1	ML	
GB139	Proto-Eastern Polynesian	0.971438215269431	gray_posteriors	prediction_1	ML	
GB140	Proto-Eastern Polynesian	0.476652608694006	gray_posteriors	prediction_1	ML	
GB140	Proto-Oceanic	0.476805606452481	gray_posteriors	prediction_1	ML	
GB140	Proto-Central Pacific	0.476796367927244	gray_posteriors	prediction_1	ML	
GB140	Proto-Polynesian	0.476720206663767	gray_posteriors	prediction_1	ML	
GB146	Proto-Oceanic	0.0345947788560053	gray_posteriors	prediction_1	ML	
GB146	Proto-Central Pacific	0.032186444748838	gray_posteriors	prediction_1	ML	
GB146	Proto-Polynesian	0.00723811831235455	gray_posteriors	prediction_1	ML	
GB146	Proto-Eastern Polynesian	0.00841094218356072	gray_posteriors	prediction_1	ML	
GB147	Proto-Eastern Polynesian	0.820816134554228	gray_posteriors	prediction_1	ML	
GB147	Proto-Oceanic	0.233664368868877	gray_posteriors	prediction_1	ML	
GB147	Proto-Polynesian	0.384188854084504	gray_posteriors	prediction_1	ML	
GB147	Proto-Central Pacific	0.316823060991017	gray_posteriors	prediction_1	ML	
GB148	Proto-Oceanic	0.00577198129579246	gray_posteriors	prediction_1	ML	
GB148	Proto-Central Pacific	0.0529153105574492	gray_posteriors	prediction_1	ML	
GB148	Proto-Polynesian	0.00610202898577713	gray_posteriors	prediction_1	ML	
GB148	Proto-Eastern Polynesian	0.00322773089539371	gray_posteriors	prediction_1	ML	
GB149	Proto-Oceanic		gray_posteriors	prediction_1	ML	
GB149	Proto-Central Pacific		gray_posteriors	prediction_1	ML	
GB149	Proto-Polynesian		gray_posteriors	prediction_1	ML	
GB149	Proto-Eastern Polynesian		gray_posteriors	prediction_1	ML	
GB150	Proto-Oceanic	0.0888895372779668	gray_posteriors	prediction_1	ML	
GB150	Proto-Central Pacific	0.0820844405530073	gray_posteriors	prediction_1	ML	
GB150	Proto-Polynesian	0.0350314069580949	gray_posteriors	prediction_1	ML	
GB150	Proto-Eastern Polynesian	0.00766620047678604	gray_posteriors	prediction_1	ML	
GB151	Proto-Oceanic	0.00311448921270811	gray_posteriors	prediction_1	ML	
GB151	Proto-Central Pacific	0.0093587170284809	gray_posteriors	prediction_1	ML	
GB151	Proto-Polynesian	0.00150371119566482	gray_posteriors	prediction_1	ML	
GB151	Proto-Eastern Polynesian	0.00073089653408184	gray_posteriors	prediction_1	ML	
GB152	Proto-Oceanic	0.165054667028585	gray_posteriors	prediction_1	ML	
GB152	Proto-Central Pacific	0.165054667028584	gray_posteriors	prediction_1	ML	
GB152	Proto-Polynesian	0.165054667018919	gray_posteriors	prediction_1	ML	
GB152	Proto-Eastern Polynesian	0.165054662784592	gray_posteriors	prediction_1	ML	
GB155	Proto-Central Pacific	0.992810491803867	gray_posteriors	prediction_1	ML	
GB155	Proto-Oceanic	0.9838211835277	gray_posteriors	prediction_1	ML	
GB155	Proto-Polynesian	0.998409214661154	gray_posteriors	prediction_1	ML	
GB155	Proto-Eastern Polynesian	0.99992948832075	gray_posteriors	prediction_1	ML	
GB156	Proto-Oceanic	0.0296000657506084	gray_posteriors	prediction_1	ML	
GB156	Proto-Central Pacific	0.029600069037646	gray_posteriors	prediction_1	ML	
GB156	Proto-Polynesian	0.0296006341398514	gray_posteriors	prediction_1	ML	
GB156	Proto-Eastern Polynesian	0.0295959638330091	gray_posteriors	prediction_1	ML	
GB158	Proto-Oceanic	0.998140686508366	gray_posteriors	prediction_1	ML	
GB158	Proto-Central Pacific	0.996685882428647	gray_posteriors	prediction_1	ML	
GB158	Proto-Polynesian	0.999493269360576	gray_posteriors	prediction_1	ML	
GB158	Proto-Eastern Polynesian	0.999889140784053	gray_posteriors	prediction_1	ML	
GB159	Proto-Oceanic	0.499052008933261	gray_posteriors	prediction_1	ML	
GB159	Proto-Central Pacific	0.648075555679346	gray_posteriors	prediction_1	ML	
GB159	Proto-Polynesian	0.981092832382276	gray_posteriors	prediction_1	ML	
GB159	Proto-Eastern Polynesian	0.993622490934268	gray_posteriors	prediction_1	ML	
GB160	Proto-Oceanic	0.550066791930986	gray_posteriors	prediction_1	ML	
GB160	Proto-Central Pacific	0.450578224405171	gray_posteriors	prediction_1	ML	
GB160	Proto-Polynesian	0.0862929102990011	gray_posteriors	prediction_1	ML	
GB160	Proto-Eastern Polynesian	0.0398009310554246	gray_posteriors	prediction_1	ML	
GB165	Proto-Oceanic	0.0188139332609487	gray_posteriors	prediction_1	ML	
GB165	Proto-Central Pacific	0.018801713928584	gray_posteriors	prediction_1	ML	
GB165	Proto-Polynesian	0.0187807595116397	gray_posteriors	prediction_1	ML	
GB165	Proto-Eastern Polynesian	0.0186780082271631	gray_posteriors	prediction_1	ML	
GB166	Proto-Oceanic	0.000888025051752925	gray_posteriors	prediction_1	ML	
GB166	Proto-Central Pacific	0.00100810310053507	gray_posteriors	prediction_1	ML	
GB166	Proto-Polynesian	0.000842417215779452	gray_posteriors	prediction_1	ML	
GB166	Proto-Eastern Polynesian	0.000794165336087239	gray_posteriors	prediction_1	ML	
GB167	Proto-Oceanic		gray_posteriors	prediction_1	ML	
GB167	Proto-Central Pacific		gray_posteriors	prediction_1	ML	
GB167	Proto-Polynesian		gray_posteriors	prediction_1	ML	
GB167	Proto-Eastern Polynesian		gray_posteriors	prediction_1	ML	
GB170	Proto-Oceanic	0.000410973076895594	gray_posteriors	prediction_1	ML	
GB170	Proto-Central Pacific	0.0117537070694071	gray_posteriors	prediction_1	ML	
GB170	Proto-Polynesian	0.000429194808314808	gray_posteriors	prediction_1	ML	
GB170	Proto-Eastern Polynesian	0.000351257487936686	gray_posteriors	prediction_1	ML	
GB171	Proto-Oceanic	0.00157082023953713	gray_posteriors	prediction_1	ML	
GB171	Proto-Central Pacific	0.00253993365358502	gray_posteriors	prediction_1	ML	
GB171	Proto-Polynesian	0.000829935765712905	gray_posteriors	prediction_1	ML	
GB171	Proto-Eastern Polynesian	0.000601083192867217	gray_posteriors	prediction_1	ML	
GB172	Proto-Oceanic	0.00287680295551988	gray_posteriors	prediction_1	ML	
GB172	Proto-Central Pacific	0.002836627864133	gray_posteriors	prediction_1	ML	
GB172	Proto-Polynesian	0.00225240033198761	gray_posteriors	prediction_1	ML	
GB172	Proto-Eastern Polynesian	0.0016796470602298	gray_posteriors	prediction_1	ML	
GB177	Proto-Oceanic	0.0791873469494786	gray_posteriors	prediction_1	ML	
GB177	Proto-Central Pacific	0.0519289150009671	gray_posteriors	prediction_1	ML	
GB177	Proto-Polynesian	0.010397088783377	gray_posteriors	prediction_1	ML	
GB177	Proto-Eastern Polynesian	0.00427574140929663	gray_posteriors	prediction_1	ML	
GB184	Proto-Oceanic	0.270350994354551	gray_posteriors	prediction_1	ML	
GB184	Proto-Central Pacific	0.270350995670323	gray_posteriors	prediction_1	ML	
GB184	Proto-Polynesian	0.270353327651008	gray_posteriors	prediction_1	ML	
GB184	Proto-Eastern Polynesian	0.270330755012448	gray_posteriors	prediction_1	ML	
GB185	Proto-Oceanic	0.30581413302834	gray_posteriors	prediction_1	ML	
GB185	Proto-Central Pacific	0.322451556514924	gray_posteriors	prediction_1	ML	
GB185	Proto-Polynesian	0.215571998596192	gray_posteriors	prediction_1	ML	
GB185	Proto-Eastern Polynesian	0.143009761755317	gray_posteriors	prediction_1	ML	
GB186	Proto-Oceanic	0.254162786460088	gray_posteriors	prediction_1	ML	
GB186	Proto-Central Pacific	0.470071912153586	gray_posteriors	prediction_1	ML	
GB186	Proto-Polynesian	0.953687548003442	gray_posteriors	prediction_1	ML	
GB186	Proto-Eastern Polynesian	0.868183529831269	gray_posteriors	prediction_1	ML	
GB187	Proto-Oceanic	0.122040041298795	gray_posteriors	prediction_1	ML	
GB187	Proto-Central Pacific	0.134811128823443	gray_posteriors	prediction_1	ML	
GB187	Proto-Polynesian	0.208106541200604	gray_posteriors	prediction_1	ML	
GB187	Proto-Eastern Polynesian	0.218593778305964	gray_posteriors	prediction_1	ML	
GB188	Proto-Oceanic	0.0564051853509955	gray_posteriors	prediction_1	ML	
GB188	Proto-Central Pacific	0.0564051853766414	gray_posteriors	prediction_1	ML	
GB188	Proto-Polynesian	0.0564051853766414	gray_posteriors	prediction_1	ML	
GB188	Proto-Eastern Polynesian	0.0564051602023627	gray_posteriors	prediction_1	ML	
GB192	Proto-Oceanic	0.000849536538212063	gray_posteriors	prediction_1	ML	
GB192	Proto-Central Pacific	0.00293550540952582	gray_posteriors	prediction_1	ML	
GB192	Proto-Polynesian	0.00041431887356675	gray_posteriors	prediction_1	ML	
GB192	Proto-Eastern Polynesian	5.71683674885774e-05	gray_posteriors	prediction_1	ML	
GB196	Proto-Oceanic		gray_posteriors	prediction_1	ML	
GB196	Proto-Central Pacific		gray_posteriors	prediction_1	ML	
GB196	Proto-Polynesian		gray_posteriors	prediction_1	ML	
GB196	Proto-Eastern Polynesian		gray_posteriors	prediction_1	ML	
GB197	Proto-Oceanic		gray_posteriors	prediction_1	ML	
GB197	Proto-Central Pacific		gray_posteriors	prediction_1	ML	
GB197	Proto-Polynesian		gray_posteriors	prediction_1	ML	
GB197	Proto-Eastern Polynesian		gray_posteriors	prediction_1	ML	
GB198	Proto-Oceanic	0.00189179557114351	gray_posteriors	prediction_1	ML	
GB198	Proto-Central Pacific	0.00439184503036355	gray_posteriors	prediction_1	ML	
GB198	Proto-Polynesian	0.0016264281002911	gray_posteriors	prediction_1	ML	
GB198	Proto-Eastern Polynesian	0.00130348410900569	gray_posteriors	prediction_1	ML	
GB204	Proto-Oceanic	0.467215994412569	gray_posteriors	prediction_1	ML	
GB204	Proto-Central Pacific	0.467196823431069	gray_posteriors	prediction_1	ML	
GB204	Proto-Polynesian	0.465757805141636	gray_posteriors	prediction_1	ML	
GB204	Proto-Eastern Polynesian	0.465814288557524	gray_posteriors	prediction_1	ML	
GB250	Proto-Oceanic	0.331567191902905	gray_posteriors	prediction_1	ML	
GB250	Proto-Central Pacific	0.240640340963101	gray_posteriors	prediction_1	ML	
GB250	Proto-Polynesian	0.0147134309268423	gray_posteriors	prediction_1	ML	
GB250	Proto-Eastern Polynesian	0.00405628081283434	gray_posteriors	prediction_1	ML	
GB254	Proto-Oceanic	0.879163178447332	gray_posteriors	prediction_1	ML	
GB254	Proto-Central Pacific	0.832413524241916	gray_posteriors	prediction_1	ML	
GB254	Proto-Polynesian	0.971720377396134	gray_posteriors	prediction_1	ML	
GB254	Proto-Eastern Polynesian	0.973580190008841	gray_posteriors	prediction_1	ML	
GB257	Proto-Oceanic	0.917822972060338	gray_posteriors	prediction_1	ML	
GB257	Proto-Central Pacific	0.917722379853435	gray_posteriors	prediction_1	ML	
GB257	Proto-Polynesian	0.915507342780866	gray_posteriors	prediction_1	ML	
GB257	Proto-Eastern Polynesian	0.914211076256219	gray_posteriors	prediction_1	ML	
GB260	Proto-Oceanic		gray_posteriors	prediction_1	ML	
GB260	Proto-Central Pacific		gray_posteriors	prediction_1	ML	
GB260	Proto-Polynesian		gray_posteriors	prediction_1	ML	
GB260	Proto-Eastern Polynesian		gray_posteriors	prediction_1	ML	
GB262	Proto-Oceanic	0.0823798355017406	gray_posteriors	prediction_1	ML	
GB262	Proto-Central Pacific	0.143818703171197	gray_posteriors	prediction_1	ML	
GB262	Proto-Polynesian	0.327329890371895	gray_posteriors	prediction_1	ML	
GB262	Proto-Eastern Polynesian	0.358153035046298	gray_posteriors	prediction_1	ML	
GB263	Proto-Oceanic	0.279803021694317	gray_posteriors	prediction_1	ML	
GB263	Proto-Central Pacific	0.313673491827563	gray_posteriors	prediction_1	ML	
GB263	Proto-Polynesian	0.321550056230223	gray_posteriors	prediction_1	ML	
GB263	Proto-Eastern Polynesian	0.119744141105861	gray_posteriors	prediction_1	ML	
GB264	Proto-Oceanic	0.0727751301122005	gray_posteriors	prediction_1	ML	
GB264	Proto-Central Pacific	0.072893748957196	gray_posteriors	prediction_1	ML	
GB264	Proto-Polynesian	0.0749488987372449	gray_posteriors	prediction_1	ML	
GB264	Proto-Eastern Polynesian	0.0760820718838782	gray_posteriors	prediction_1	ML	
GB265	Proto-Oceanic	0.0457653128704689	gray_posteriors	prediction_1	ML	
GB265	Proto-Central Pacific	0.0565958524227048	gray_posteriors	prediction_1	ML	
GB265	Proto-Polynesian	0.0657068297447942	gray_posteriors	prediction_1	ML	
GB265	Proto-Eastern Polynesian	0.0579268215709665	gray_posteriors	prediction_1	ML	
GB266	Proto-Oceanic	0.553186780154806	gray_posteriors	prediction_1	ML	
GB266	Proto-Central Pacific	0.793541677503703	gray_posteriors	prediction_1	ML	
GB266	Proto-Polynesian	0.970069231258051	gray_posteriors	prediction_1	ML	
GB266	Proto-Eastern Polynesian	0.997090026318893	gray_posteriors	prediction_1	ML	
GB275	Proto-Oceanic	0.00836486780869812	gray_posteriors	prediction_1	ML	
GB275	Proto-Central Pacific	0.029993706522343	gray_posteriors	prediction_1	ML	
GB275	Proto-Polynesian	0.006717341330714	gray_posteriors	prediction_1	ML	
GB275	Proto-Eastern Polynesian	0.00527891668334489	gray_posteriors	prediction_1	ML	
GB276	Proto-Oceanic	0.541143327054646	gray_posteriors	prediction_1	ML	
GB276	Proto-Central Pacific	0.662055244255581	gray_posteriors	prediction_1	ML	
GB276	Proto-Polynesian	0.862714589545675	gray_posteriors	prediction_1	ML	
GB276	Proto-Eastern Polynesian	0.879350387103999	gray_posteriors	prediction_1	ML	
GB285	Proto-Oceanic	0.0144096814845806	gray_posteriors	prediction_1	ML	
GB285	Proto-Central Pacific	0.0144732317051762	gray_posteriors	prediction_1	ML	
GB285	Proto-Polynesian	0.0175167228149012	gray_posteriors	prediction_1	ML	
GB285	Proto-Eastern Polynesian	0.0257823874843355	gray_posteriors	prediction_1	ML	
GB286	Proto-Oceanic	0.0427965248727735	gray_posteriors	prediction_1	ML	
GB286	Proto-Central Pacific	0.0383179325306282	gray_posteriors	prediction_1	ML	
GB286	Proto-Polynesian	0.0118019795207366	gray_posteriors	prediction_1	ML	
GB286	Proto-Eastern Polynesian	0.00598280202782291	gray_posteriors	prediction_1	ML	
GB291	Proto-Oceanic	0.064120845128426	gray_posteriors	prediction_1	ML	
GB291	Proto-Central Pacific	0.0817655823050463	gray_posteriors	prediction_1	ML	
GB291	Proto-Polynesian	0.271198550549053	gray_posteriors	prediction_1	ML	
GB291	Proto-Eastern Polynesian	0.416846981776531	gray_posteriors	prediction_1	ML	
GB297	Proto-Oceanic	0.0252677235500639	gray_posteriors	prediction_1	ML	
GB297	Proto-Central Pacific	0.0253563367440145	gray_posteriors	prediction_1	ML	
GB297	Proto-Polynesian	0.0298064106889107	gray_posteriors	prediction_1	ML	
GB297	Proto-Eastern Polynesian	0.0308052682390569	gray_posteriors	prediction_1	ML	
GB298	Proto-Oceanic	0.130135044100293	gray_posteriors	prediction_1	ML	
GB298	Proto-Central Pacific	0.130135044113126	gray_posteriors	prediction_1	ML	
GB298	Proto-Polynesian	0.130135043391749	gray_posteriors	prediction_1	ML	
GB298	Proto-Eastern Polynesian	0.130135256837295	gray_posteriors	prediction_1	ML	
GB299	Proto-Oceanic	0.922978756730546	gray_posteriors	prediction_1	ML	
GB299	Proto-Polynesian	0.992524893294744	gray_posteriors	prediction_1	ML	
GB299	Proto-Central Pacific	0.94003862832311	gray_posteriors	prediction_1	ML	
GB299	Proto-Eastern Polynesian	0.997034554125638	gray_posteriors	prediction_1	ML	
GB300	Proto-Oceanic	0.0328104410191874	gray_posteriors	prediction_1	ML	
GB300	Proto-Central Pacific	0.0406265702675407	gray_posteriors	prediction_1	ML	
GB300	Proto-Polynesian	0.0671996247135272	gray_posteriors	prediction_1	ML	
GB300	Proto-Eastern Polynesian	0.0341259071384967	gray_posteriors	prediction_1	ML	
GB301	Proto-Oceanic	0.628533139121572	gray_posteriors	prediction_1	ML	
GB301	Proto-Central Pacific	0.62853445630581	gray_posteriors	prediction_1	ML	
GB301	Proto-Polynesian	0.62858743603294	gray_posteriors	prediction_1	ML	
GB301	Proto-Eastern Polynesian	0.628981737986599	gray_posteriors	prediction_1	ML	
GB302	Proto-Oceanic	0.0100175760291369	gray_posteriors	prediction_1	ML	
GB302	Proto-Central Pacific	0.0188310108605446	gray_posteriors	prediction_1	ML	
GB302	Proto-Polynesian	0.0345721821721096	gray_posteriors	prediction_1	ML	
GB302	Proto-Eastern Polynesian	0.1564014010289	gray_posteriors	prediction_1	ML	
GB303	Proto-Oceanic	0.0181008707614736	gray_posteriors	prediction_1	ML	
GB303	Proto-Central Pacific	0.0181256249998627	gray_posteriors	prediction_1	ML	
GB303	Proto-Polynesian	0.0184157460925583	gray_posteriors	prediction_1	ML	
GB303	Proto-Eastern Polynesian	0.0184786951229951	gray_posteriors	prediction_1	ML	
GB304	Proto-Oceanic	0.00134053365103089	gray_posteriors	prediction_1	ML	
GB304	Proto-Central Pacific	0.201388652544945	gray_posteriors	prediction_1	ML	
GB304	Proto-Polynesian	0.21072147702676	gray_posteriors	prediction_1	ML	
GB304	Proto-Eastern Polynesian	0.998640762032002	gray_posteriors	prediction_1	ML	
GB305	Proto-Oceanic	0.418886792224907	gray_posteriors	prediction_1	ML	
GB305	Proto-Central Pacific	0.218625278906367	gray_posteriors	prediction_1	ML	
GB305	Proto-Polynesian	0.017192708000702	gray_posteriors	prediction_1	ML	
GB305	Proto-Eastern Polynesian	0.0245580369006662	gray_posteriors	prediction_1	ML	
GB306	Proto-Oceanic	0.00971797999946536	gray_posteriors	prediction_1	ML	
GB306	Proto-Central Pacific	0.00574955494200505	gray_posteriors	prediction_1	ML	
GB306	Proto-Polynesian	0.00405199481485192	gray_posteriors	prediction_1	ML	
GB306	Proto-Eastern Polynesian	0.00387100951682768	gray_posteriors	prediction_1	ML	
GB309	Proto-Oceanic	0.18835441249785	gray_posteriors	prediction_1	ML	
GB309	Proto-Central Pacific	0.188343056627967	gray_posteriors	prediction_1	ML	
GB309	Proto-Polynesian	0.188243055409769	gray_posteriors	prediction_1	ML	
GB309	Proto-Eastern Polynesian	0.187996086118326	gray_posteriors	prediction_1	ML	
GB312	Proto-Oceanic	0.426352487459558	gray_posteriors	prediction_1	ML	
GB312	Proto-Central Pacific	0.280019767629826	gray_posteriors	prediction_1	ML	
GB312	Proto-Polynesian	0.0160199363025949	gray_posteriors	prediction_1	ML	
GB312	Proto-Eastern Polynesian	0.000157235709154169	gray_posteriors	prediction_1	ML	
GB313	Proto-Oceanic	0.435939213843099	gray_posteriors	prediction_1	ML	
GB313	Proto-Central Pacific	0.430445715664446	gray_posteriors	prediction_1	ML	
GB313	Proto-Polynesian	0.427334350453614	gray_posteriors	prediction_1	ML	
GB313	Proto-Eastern Polynesian	0.431931238870299	gray_posteriors	prediction_1	ML	
GB314	Proto-Oceanic	0.00159178662601447	gray_posteriors	prediction_1	ML	
GB314	Proto-Central Pacific	0.00196910767970021	gray_posteriors	prediction_1	ML	
GB314	Proto-Polynesian	0.000672757996655272	gray_posteriors	prediction_1	ML	
GB314	Proto-Eastern Polynesian	0.000447756334873662	gray_posteriors	prediction_1	ML	
GB315	Proto-Oceanic		gray_posteriors	prediction_1	ML	
GB315	Proto-Central Pacific		gray_posteriors	prediction_1	ML	
GB315	Proto-Polynesian		gray_posteriors	prediction_1	ML	
GB315	Proto-Eastern Polynesian		gray_posteriors	prediction_1	ML	
GB316	Proto-Oceanic	0.165634667871288	gray_posteriors	prediction_1	ML	
GB316	Proto-Central Pacific	0.295280964177294	gray_posteriors	prediction_1	ML	
