Language_ID	aes	category	classification	level	med	subclassification	Name	Macroarea	Latitude	Longitude	Glottocode	ISO639P3code	Countries	Family_ID	Language_level_ID
sali1295	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/suau1243/suau1244	language	long grammar	(loge1237:1,nucl1502:1)sali1295:1	Saliba	Papunesia	-10.6148	150.727	sali1295	sbe	PG	aust1307	sali1295
samo1305	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/elli1239/samo1310	language	long grammar	samo1305:1	Samoan	Papunesia	-13.92	-171.83	samo1305	smo	AS;WS	aust1307	samo1305
sapo1253	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/neha1246/nucl1750/buka1262/sapo1252	language	grammar sketch	(nucl1495:1,taio1240:1)sapo1253:1	Saposa	Papunesia	-5.64103	154.732	sapo1253	sps	PG	aust1307	sapo1253
sara1323	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/mark1257/uppe1423/moun1250	language	phonology/text	sara1323:1	Sarasira	Papunesia	-6.18	146.4	sara1323	zsa	PG	aust1307	sara1323
sata1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/truk1243/nucl1749/cent2290/sata1238	language	grammar	sata1237:1	Satawalese	Papunesia	7.36084	147.038	sata1237	stw	FM	aust1307	sata1237
seim1238	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/west2532	language	grammar	seim1238:1	Seimat	Papunesia	-1.2666667	144.25	seim1238	ssg	PG	aust1307	seim1238
seke1241	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/sout3188/seke1242	language	grammar	seke1241:1	Seke (Vanuatu)	Papunesia	-15.8839	168.197	seke1241	ske	VU	aust1307	seke1241
seng1281	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/sout2874/araw1269/pasi1254	language	grammar sketch	seng1281:1	Sengseng	Papunesia	-6.16474	149.784	seng1281	ssz	PG	aust1307	seng1281
sepa1241	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/scho1242/kair1261/mana1294/bamm1241/mana1301	language	phonology/text	sepa1241:1	Sepa (Papua New Guinea)	Papunesia	-4.27	144.965	sepa1241	spe	PG	aust1307	sepa1241
sera1260	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/scho1242/siau1243/siss1244/sera1271	language	Wordlist or less	sera1260:1	Sera	Papunesia	-2.9854	141.951	sera1260	sry	PG	aust1307	sera1260
sewa1251	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/dobu1240	language	Wordlist or less	(bwak1246:1,cent2068:1,daru1244:1,maia1252:1,miad1237:1,sewa1252:1,sibo1241:1)sewa1251:1	Sewa Bay	Papunesia	-10.0277	150.956	sewa1251	sew	PG	aust1307	sewa1251
shar1244	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/shar1251	language	Wordlist or less	shar1244:1	Ngen	Papunesia	-15.255284	167.138859	shar1244	ssv	VU	aust1307	shar1244
siar1238	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234	language	long grammar	siar1238:1	Siar-Lak	Papunesia	-4.62059	152.892	siar1238	sjr	PG	aust1307	siar1238
siee1239	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/sout2868/erro1239	language	long grammar	(nucl1488:1,potn1237:1,yoku1254:1)siee1239:1	Sie	Papunesia	-18.8181	169.166	siee1239	erg	VU	aust1307	siee1239
sika1261	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260	language	grammar sketch	sika1261:1	Sikaiana	Papunesia	-8.378194	162.72952	sika1261	sky	SB	aust1307	sika1261
simb1256	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/west2857/simb1260	language	grammar sketch	simb1256:1	Simbo	Papunesia	-8.26947	156.541	simb1256	sbb	SB	aust1307	simb1256
sina1266	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/cent2070/sina1272	language	grammar	(alep1237:1,baba1269:1,bala1307:1,boku1237:1,buag1237:1,ikeg1236:1,ikol1237:1,kubu1240:1,kwai1244:1,kwai1245:1,omen1237:1,oruo1237:1,saro1238:1,tabo1240:1,tubu1241:1,vora1237:1,wiga1237:1)sina1266:1	Sinaugoro	Papunesia	-9.79791	147.861	sina1266	snc	PG	aust1307	sina1266
sioo1240	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243	language	grammar sketch	sioo1240:1	Sio	Papunesia	-5.96037	147.353	sioo1240	xsi	PG	aust1307	sioo1240
sisi1250	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/choi1242/east2760/sout3208	language	grammar sketch	sisi1250:1	Sisiqa	Papunesia	-7	156.83	sisi1250	NA	SB	aust1307	sisi1250
siss1243	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/scho1242/siau1243/siss1244/sera1271/siss1245	language	Wordlist or less	siss1243:1	Sissano	Papunesia	-3.0197600000000002	142.049	siss1243	sso	PG	aust1307	siss1243
sobe1238	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/sarm1241/sarm1242/sobe1239/sobe1240	language	grammar sketch	sobe1238:1	Sobei	Papunesia	-1.86998	138.75	sobe1238	sob	ID	aust1307	sobe1238
solo1257	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/neha1246	language	Wordlist or less	solo1257:1	Solos	Papunesia	-5.41042	154.624	solo1257	sol	PG	aust1307	solo1257
solo1258	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/sout2874/araw1269/araw1283/west2530	language	Wordlist or less	(araw1271:1)solo1258:1	Solong	Papunesia	-5.86129	148.825	solo1258	aaw	PG	aust1307	solo1258
sons1242	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/truk1243/west2855/sons1245	language	long grammar	(pulo1240:1,sons1243:1)sons1242:1	Sonsorol	Papunesia	5.328596	132.221282	sons1242	sov	PW	aust1307	sons1242
sori1242	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/manu1262/west2533/west2848	language	Wordlist or less	(hare1242:1,sori1243:1)sori1242:1	Sori-Harengan	Papunesia	-1.98384	146.642	sori1242	sbh	PG	aust1307	sori1242
sout2856	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/epie1239/efat1236/sout3196	language	long grammar	sout2856:1	South Efate	Papunesia	-17.7006	168.377	sout2856	erk	VU	aust1307	sout2856
sout2857	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/sout3197	language	long grammar	sout2857:1	Nahavaq	Papunesia	-16.5116	167.477	sout2857	sns	VU	aust1307	sout2857
sout2859	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/ambr1240	language	long grammar	((mele1255:1,pena1262:1,tave1241:1,toak1237:1)aset1235:1,endu1237:1)sout2859:1	Southeast Ambrym	Papunesia	-16.2975	168.211	sout2859	tvk	VU	aust1307	sout2859
sout2866	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/cent2062/marq1246	language	Wordlist or less	(fatu1237:1,hiva1242:1,tahu1239:1)sout2866:1	South Marquesan	Papunesia	-9.75663	-138.979	sout2866	mqm	PF	aust1307	sout2866
sout2869	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/sout2868/tann1242/sout3195	language	grammar sketch	(nowa1237:1,nvha1237:1)sout2869:1	Southwest Tanna	Papunesia	-19.57953	169.35603	sout2869	nwi	VU	aust1307	sout2869
sout2877	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/mark1257/watu1246	language	phonology/text	(dang1263:1,mara1402:1)sout2877:1	South Watut	Papunesia	-7.03751	146.409	sout2877	mcy	PG	aust1307	sout2877
sowa1244	extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/sout3188/seke1242	language	Wordlist or less	sowa1244:1	Sowa	Papunesia	-15.82653	168.18653	sowa1244	sww	VU	aust1307	sowa1244
suau1242	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/suau1243/suau1244	language	phonology/text	(bona1253:1,bona1252:1,dahu1238:1,daui1237:1,leil1237:1,nucl1500:1,sina1264:1)suau1242:1	Suau	Papunesia	-10.6606	150.21	suau1242	swp	PG	aust1307	suau1242
sude1239	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/nimo1245	language	grammar sketch	(east2456:1,grif1237:1,jele1237:1,pame1259:1,ramb1241:1)sude1239:1	Sudest	Papunesia	-11.5229	153.488	sude1239	tgo	PG	aust1307	sude1239
suku1264	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/mark1257/uppe1423/moun1250	language	phonology/text	suku1264:1	Sukurum	Papunesia	-6.28	146.34187	suku1264	zsu	PG	aust1307	suku1264
surs1246	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234	language	grammar sketch	surs1246:1	Sursurunga	Papunesia	-3.99078	152.768	surs1246	sgz	PG	aust1307	surs1246
tahi1242	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/cent2062/tahi1244	language	long grammar	tahi1242:1	Tahitian	Papunesia	-17.6485	-149.45	tahi1242	tah	PF	aust1307	tahi1242
taki1248	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/belr1234/bell1262/nucl1510	language	grammar sketch	(megi1245:1,sera1261:1)taki1248:1	Takia	Papunesia	-4.69057	145.975	taki1248	tbc	PG	aust1307	taki1248
taku1257	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/cent2299/taku1258	language	grammar sketch	taku1257:1	Takuu	Papunesia	-4.773094	157.032085	taku1257	nho	PG	aust1307	taku1257
tali1259	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/guad1241/sout2854	language	grammar sketch	(kooo1245:1,mala1483:1,moli1247:1,nucl1469:1,pole1240:1,tolo1254:1)tali1259:1	Talise	Papunesia	-9.76764	160.231	tali1259	tlr	SB	aust1307	tali1259
tamb1253	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/east2754/sout3220	language	Wordlist or less	tamb1253:1	Tambotalo	Papunesia	-15.5004	167.139	tamb1253	tls	VU	aust1307	tamb1253
tami1290	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243	language	grammar sketch	(taem1237:1,wana1267:1)tami1290:1	Tami	Papunesia	-6.70017	147.732	tami1290	tmy	PG	aust1307	tami1290
tana1281	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/truk1243/nucl1749/cent2290/sata1238/macr1274/muri1261	language	Wordlist or less	tana1281:1	Tanapag	Papunesia	15.237	145.757	tana1281	tpv	MP	aust1307	tana1281
tane1237	nearly extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/temo1244/utup1237	language	grammar sketch	tane1237:1	Tanema	Papunesia	-11.68	166.97	tane1237	tnx	SB	aust1307	tane1237
tang1347	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/sout3339/arak1257	language	grammar sketch	tang1347:1	Movono	Papunesia	-15.5643	166.958	tang1347	tgp	VU	aust1307	tang1347
tang1348	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234	language	grammar sketch	(make1251:1,(niwe1234:1,anir1237:1)niwe1235:1)tang1348:1	Tangga	Papunesia	-4.08824	153.611	tang1348	tgg	PG	aust1307	tang1348
tani1255	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/temo1244/utup1237/utup1238	language	Wordlist or less	tani1255:1	Tanimbili	Papunesia	-11.2975	166.507	tani1255	tbe	SB	aust1307	tani1255
tarp1240	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/sarm1241/sarm1242	language	Wordlist or less	tarp1240:1	Tarpia	Papunesia	-2.322279	140.115497	tarp1240	tpf	ID	aust1307	tarp1240
tasm1246	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/nort3217	language	Wordlist or less	tasm1246:1	Tasmate	Papunesia	-15.0792	166.664	tasm1246	tmt	VU	aust1307	tasm1246
taup1242	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/aret1241/taup1241/nucl1794/east2762/taup1244	language	Wordlist or less	taup1242:1	Taupota	Papunesia	-10.2275	150.373	taup1242	tpa	PG	aust1307	taup1242
tawa1275	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/aret1241/taup1241/nucl1794	language	long grammar	(away1237:1,bohi1237:1,diwi1237:1,huhu1237:1,kehe1241:1,labe1240:1,lele1269:1,side1239:1,yale1245:1)tawa1275:1	Tawala	Papunesia	-10.3115	150.644	tawa1275	tbo	PG	aust1307	tawa1275
tean1237	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/temo1244/utup1237	language	grammar sketch	tean1237:1	Teanu	Papunesia	-11.6752	166.868	tean1237	tkw	SB	aust1307	tean1237
teni1244	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/stma1240	language	Wordlist or less	teni1244:1	Tenis	Papunesia	-2.71805	150.923	teni1244	tns	PG	aust1307	teni1244
teop1238	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/neha1246/nucl1750/buka1262/sapo1252/tinp1238	language	grammar	(losi1240:1,meli1237:1,pets1237:1,taun1250:1,wain1246:1)teop1238:1	Teop	Papunesia	-5.67474	154.971	teop1238	tio	PG	aust1307	teop1238
tere1276	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/scho1242/kair1261/kair1262/kaie1238	language	Wordlist or less	tere1276:1	Terebu	Papunesia	-3.68721	143.835	tere1276	trb	PG	aust1307	tere1276
tial1239	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/tial1241	language	Wordlist or less	tial1239:1	Tiale	Papunesia	-15.2334	166.842	tial1239	mnl	VU	aust1307	tial1239
tian1237	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/tung1294	language	Wordlist or less	tian1237:1	Tiang	Papunesia	-2.95505	150.935	tian1237	tbj	PG	aust1307	tian1237
tiga1245	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/tung1294	language	grammar	(cent2064:1,isla1272:1,sout2871:1,west2525:1)tiga1245:1	Tigak	Papunesia	-2.70951	150.893	tiga1245	tgc	PG	aust1307	tiga1245
tiko1237	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485	language	grammar sketch	tiko1237:1	Tikopia	Papunesia	-12.2766	168.822	tiko1237	tkp	SB	aust1307	tiko1237
tinp1237	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/neha1246/nucl1750/buka1262/sapo1252/tinp1238	language	phonology/text	(vado1244:1,vado1245:1,vaen1237:1,vapo1239:1,vapo1240:1,vasu1237:1,vavo1237:1)tinp1237:1	Tinputz	Papunesia	-5.58358	154.972	tinp1237	tpz	PG	aust1307	tinp1237
tiri1258	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/sout3313/mids1246	language	long grammar	(meaa1237:1,tiri1261:1)tiri1258:1	Tiri-Mea	Papunesia	-21.8147	165.792	tiri1258	cir	NC	aust1307	tiri1258
tita1241	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/manu1262/east2460/koro1314	language	grammar sketch	tita1241:1	Titan	Papunesia	-2.18168	146.888	tita1241	ttv	PG	aust1307	tita1241
toab1237	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/nort3284	language	long grammar	toab1237:1	To'abaita	Papunesia	-8.39233	160.619	toab1237	mlu	SB	aust1307	toab1237
toba1266	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/sarm1241/jaya1243	language	grammar sketch	toba1266:1	Tobati	Papunesia	-2.56434	140.71	toba1266	tti	ID	aust1307	toba1266
tobi1238	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/truk1243/west2855/sons1245	language	Wordlist or less	tobi1238:1	Tobian	Papunesia	3.004528	131.171295	tobi1238	tox	PW	aust1307	tobi1238
toke1240	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/elli1239/samo1310	language	long grammar	toke1240:1	Tokelau	Papunesia	-9.227642	-171.780833	toke1240	tkl	TK	aust1307	toke1240
tolo1255	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956	language	grammar sketch	tolo1255:1	Tolomako	Papunesia	-15.1569	166.772	tolo1255	tlm	VU	aust1307	tolo1255
tomo1244	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242	language	Wordlist or less	tomo1244:1	Tomoip	Papunesia	-5.30721	151.828	tomo1244	tqp	PG	aust1307	tomo1244
tong1325	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/tong1324	language	long grammar	tong1325:1	Tonga (Tonga Islands)	Papunesia	-21.17	-175.25	tong1325	ton	TO	aust1307	tong1325
tora1259	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/mono1280	language	grammar sketch	tora1259:1	Torau	Papunesia	-6.19922	155.496	tora1259	ttu	PG	aust1307	tora1259
tour1243	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/cent2070/west2850/nucl1506	language	Wordlist or less	tour1243:1	Toura (Papua New Guinea)	Papunesia	-9.10008	146.988	tour1243	don	PG	aust1307	tour1243
tuam1242	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/cent2062	language	phonology/text	(fang1249:1,mara1400:1,napu1240:1,para1305:1,reao1237:1,tapu1238:1,vahi1237:1)tuam1242:1	Tuamotuan	Papunesia	-16.17259	-146.321755	tuam1242	pmt	PF	aust1307	tuam1242
tulu1259	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/manu1262/west2533/west2849	language	Wordlist or less	(bohu1238:1,keli1250:1,tulu1260:1)tulu1259:1	Tulu-Bohuai	Papunesia	-2.14155	146.934	tulu1259	rak	PG	aust1307	tulu1259
tuml1238	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/scho1242/siau1243/siss1244/alit1234	language	grammar sketch	tuml1238:1	Tumleo	Papunesia	-3.14955	142.346	tuml1238	tmq	PG	aust1307	tuml1238
tung1290	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/tung1294	language	grammar sketch	tung1290:1	Tungag	Papunesia	-2.52188	150.198	tung1290	lcm	PG	aust1307	tung1290
tutu1241	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/east2754/mafe1238	language	long grammar	tutu1241:1	Tutuba	Papunesia	-15.580667	167.268889	tutu1241	tmi	VU	aust1307	tutu1241
tuva1244	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/elli1239	language	long grammar	(nort2844:1,sout2865:1)tuva1244:1	Tuvalu	Papunesia	-8.520813	179.198088	tuva1244	tvl	TV	aust1307	tuva1244
ubir1237	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/aret1241/arei1235	language	grammar sketch	ubir1237:1	Ubir	Papunesia	-9.59044	149.396	ubir1237	ubr	PG	aust1307	ubir1237
ughe1237	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/east2761	language	long grammar	ughe1237:1	Ughele	Papunesia	-8.45725	157.341	ughe1237	uge	SB	aust1307	ughe1237
ulau1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/scho1242/siau1243	language	Wordlist or less	ulau1237:1	Ulau-Suain	Papunesia	-3.32876	142.845	ulau1237	svb	PG	aust1307	ulau1237
ulit1238	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/truk1243/west2855	language	long grammar	ulit1238:1	Ulithian	Papunesia	9.961388	139.603611	ulit1238	uli	FM	aust1307	ulit1238
unea1237	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/bali1280	language	grammar sketch	unea1237:1	Uneapa	Papunesia	-4.89383	149.141	unea1237	bbn	PG	aust1307	unea1237
unua1237	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/unua1238	language	long grammar	(bush1248:1)unua1237:1	Unua	Papunesia	-16.2638	167.599	unua1237	onu	VU	aust1307	unua1237
unub1234	nearly extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/suau1243	language	Wordlist or less	unub1234:1	Unubahe	Papunesia	-10.3652	150.2683	unub1234	unu	PG	aust1307	unub1234
urav1235	nearly extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/sout2868/erro1239	language	grammar	urav1235:1	Ura (Vanuatu)	Papunesia	-18.6747	169.084	urav1235	uur	VU	aust1307	urav1235
urip1239	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/east2753	language	grammar	(atch1238:1,urip1240:1,wala1267:1)urip1239:1	Uripiv-Wala-Rano-Atchin	Papunesia	-16.00951	167.34643	urip1239	upv	VU	aust1307	urip1239
urua1242	extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/mono1280	language	grammar sketch	urua1242:1	Uruava	Papunesia	-6.23314	155.573	urua1242	urv	PG	aust1307	urua1242
vagh1249	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/choi1242/west2856	language	Wordlist or less	vagh1249:1	Vaghua	Papunesia	-6.68712	156.542	vagh1249	tva	SB	aust1307	vagh1249
valp1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/nort3217	language	Wordlist or less	valp1237:1	Valpei	Papunesia	-14.712	166.606	valp1237	vlp	VU	aust1307	valp1237
vama1243	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/vohk1236/vohk1234	language	phonology/text	(hmwa1241:1,nucl1482:1)vama1243:1	Vamale	Papunesia	-20.7708	165.04	vama1243	mkt	NC	aust1307	vama1243
vang1243	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/east2761/maro1247	language	Wordlist or less	(bare1273:1,nucl1492:1)vang1243:1	Vangunu	Papunesia	-8.66826	157.997	vang1243	mpr	SB	aust1307	vang1243
vano1237	nearly extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/temo1244/utup1237	language	grammar sketch	vano1237:1	Lovono	Papunesia	-11.6107	166.7984	vano1237	vnk	SB	aust1307	vano1237
vaoo1237	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/nort3230/boto1250	language	Wordlist or less	vaoo1237:1	Vao	Papunesia	-15.898299	167.309973	vaoo1237	vao	VU	aust1307	vaoo1237
vari1239	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/choi1242/west2856	language	Wordlist or less	(ghon1237:1,nucl1493:1)vari1239:1	Varisi	Papunesia	-6.83443	156.655	vari1239	vrs	SB	aust1307	vari1239
vehe1237	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/sout2878/buan1245	language	Wordlist or less	vehe1237:1	Vehes	Papunesia	-6.92151	146.895	vehe1237	val	PG	aust1307	vehe1237
vera1241	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/torr1262/leme1240	language	grammar	(leon1252:1,pakk1241:1,sasa1250:1)vera1241:1	Vera'a	Papunesia	-13.892528	167.428701	vera1241	vra	VU	aust1307	vera1241
