Glottocode	Smallest_Island_group	Smallest_Island_group_main	Language_name	Glottocode_language_level	level	country_ids	Near_Remote_Oceania	Subsubgroupings	Oceania_subregion	Boxplot_groups	Abberancy_group	Macroarea	desc_status	Island group	Latitude	Longitude	Family_name	boxplot_color	Abberancy_group_color
toar1246	NA	NA	Toaripi	toar1246	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-8.07231	146.206	Eleman	NA	NA
yabo1240	NA	NA	Yabong	yabo1240	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.61718	146.2065	Nuclear Trans New Guinea	NA	NA
kama1360	NA	NA	Kamasa	kama1360	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	phonology	NA	-6.97411	146.20797	Angan	NA	NA
kawa1276	NA	NA	Kawacha	kawa1276	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	phonology	NA	-6.95411	146.20997	Angan	NA	NA
kolo1267	NA	NA	Kolom	kolo1267	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.57832	146.212	Nuclear Trans New Guinea	NA	NA
nort2857	NA	NA	North Watut	nort2857	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-6.64084	146.218	Austronesian	NA	NA
hamt1247	NA	NA	Hamtai	hamt1247	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-7.54975	146.227	Angan	NA	NA
ufim1240	NA	NA	Ufim	ufim1240	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	comparative	NA	-6.05128	146.245	Nuclear Trans New Guinea	NA	NA
nekg1240	NA	NA	Nekgini	nekg1240	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.64364	146.253	Nuclear Trans New Guinea	NA	NA
neko1240	NA	NA	Neko	neko1240	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.60034	146.306	Nuclear Trans New Guinea	NA	NA
suku1264	NA	NA	Sukurum	suku1264	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	phonology	NA	-6.28	146.34187	Austronesian	NA	NA
ngai1241	NA	NA	Ngaing	ngai1241	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.6513	146.343	Nuclear Trans New Guinea	NA	NA
anga1290	NA	NA	Angaataha	anga1290	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-7.15012	146.352	Angan	NA	NA
awad1244	NA	NA	Awad Bing	awad1244	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar	NA	-5.59896	146.355	Austronesian	NA	NA
mapa1244	NA	NA	Ma (Papua New Guinea)	mapa1244	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	overview	NA	-5.73869	146.364	Nuclear Trans New Guinea	NA	NA
awar1248	NA	NA	Awara	awar1248	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-6.16986	146.372	Nuclear Trans New Guinea	NA	NA
bipi1237	NA	NA	Bipi	bipi1237	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.11115	146.398	Austronesian	NA	NA
sara1323	NA	NA	Sarasira	sara1323	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	phonology	NA	-6.18	146.4	Austronesian	NA	NA
bulg1265	NA	NA	Bulgebi	bulg1265	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	overview	NA	-5.69713	146.403	Nuclear Trans New Guinea	NA	NA
madi1261	NA	NA	Madi (Papua New Guinea)	madi1261	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.63017	146.407	Nuclear Trans New Guinea	NA	NA
sout2877	NA	NA	South Watut	sout2877	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	phonology	NA	-7.03751	146.409	Austronesian	NA	NA
lemi1243	NA	NA	Lemio	lemi1243	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.61407	146.441	Nuclear Trans New Guinea	NA	NA
guya1251	NA	NA	Guya	guya1251	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	overview	NA	-5.70374	146.453	Nuclear Trans New Guinea	NA	NA
gwah1244	NA	NA	Gwahatike	gwah1244	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.64555	146.455	Nuclear Trans New Guinea	NA	NA
piuu1237	NA	NA	Piu	piuu1237	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.96694	146.455	Austronesian	NA	NA
wabb1237	NA	NA	Wab	wabb1237	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.61216	146.461	Austronesian	NA	NA
nank1250	NA	NA	Nankina	nank1250	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-5.80804	146.464	Nuclear Trans New Guinea	NA	NA
damb1246	NA	NA	Dambi	damb1246	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-7.00587	146.474	Austronesian	NA	NA
asar1240	NA	NA	Asaro'o	asar1240	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.68263	146.508	Nuclear Trans New Guinea	NA	NA
want1252	NA	NA	Wantoat	want1252	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-6.15216	146.513	Nuclear Trans New Guinea	NA	NA
kapi1250	NA	NA	Kapin	kapi1250	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	specific_feature	NA	-7.05732	146.529	Austronesian	NA	NA
mura1271	NA	NA	Muratayak	mura1271	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.74416	146.54	Nuclear Trans New Guinea	NA	NA
fora1245	NA	NA	Forak	fora1245	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.69079	146.541	Nuclear Trans New Guinea	NA	NA
waim1251	NA	NA	Waima	waim1251	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-8.67145	146.544	Austronesian	NA	NA
zena1237	NA	NA	Zenag	zena1237	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.93858	146.546	Austronesian	NA	NA
susu1251	NA	NA	Susuami	susu1251	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-7.19275	146.561	Angan	NA	NA
kuma1278	NA	NA	Kumalu	kuma1278	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-7.1135	146.57	Austronesian	NA	NA
dege1247	NA	NA	Degenan	dege1247	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.70892	146.572	Nuclear Trans New Guinea	NA	NA
mama1277	NA	NA	Mamaa	mama1277	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	comparative	NA	-6.35558	146.576	Nuclear Trans New Guinea	NA	NA
gora1262	NA	NA	Gorakor	gora1262	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.85564	146.579	Austronesian	NA	NA
meke1243	NA	NA	Mekeo	meke1243	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar	NA	-8.23853	146.586	Austronesian	NA	NA
yago1240	NA	NA	Yagomi	yago1240	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	overview	NA	-5.74049	146.603	Nuclear Trans New Guinea	NA	NA
urii1240	NA	NA	Uri	urii1240	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	phonology	NA	-6.41993	146.608	Nuclear Trans New Guinea	NA	NA
tuma1250	NA	NA	Tuma-Irumu	tuma1250	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	comparative	NA	-6.29221	146.609	Nuclear Trans New Guinea	NA	NA
nyin1250	NA	NA	Nyindrou	nyin1250	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.1143	146.627	Austronesian	NA	NA
fino1238	NA	NA	Finongan	fino1238	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	comparative	NA	-6.33005	146.629	Nuclear Trans New Guinea	NA	NA
pate1247	NA	NA	Patep	pate1247	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar	NA	-6.91988	146.639	Austronesian	NA	NA
mala1489	NA	NA	Malalamai	mala1489	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.77495	146.642	Austronesian	NA	NA
sori1242	NA	NA	Sori-Harengan	sori1242	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-1.98384	146.642	Austronesian	NA	NA
somm1240	NA	NA	Som	somm1240	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	specific_feature	NA	-6.07366	146.651	Nuclear Trans New Guinea	NA	NA
yopn1238	NA	NA	Yopno	yopn1238	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	specific_feature	NA	-5.94085	146.661	Nuclear Trans New Guinea	NA	NA
wamp1247	NA	NA	Wampar	wamp1247	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	phonology	NA	-6.67364	146.662	Austronesian	NA	NA
gusa1246	NA	NA	Gusan	gusa1246	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	comparative	NA	-6.28998	146.679	Nuclear Trans New Guinea	NA	NA
nimi1240	NA	NA	Nimi	nimi1240	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	comparative	NA	-6.34065	146.679	Nuclear Trans New Guinea	NA	NA
domu1246	NA	NA	Domung	domu1246	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.81856	146.682	Nuclear Trans New Guinea	NA	NA
mang1404	NA	NA	Mangga Buang	mang1404	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-6.99891	146.685	Austronesian	NA	NA
liku1243	NA	NA	Likum	liku1243	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	comparative	NA	-2.16157	146.695	Austronesian	NA	NA
saka1292	NA	NA	Sakam	saka1292	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	comparative	NA	-6.18726	146.702	Nuclear Trans New Guinea	NA	NA
numa1254	NA	NA	Numanggang	numa1254	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	specific_feature	NA	-6.39311	146.719	Nuclear Trans New Guinea	NA	NA
ronj1237	NA	NA	Ronji	ronj1237	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.80782	146.731	Austronesian	NA	NA
bonk1244	NA	NA	Bonkiman	bonk1244	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	minimal	NA	-5.84007	146.738	Nuclear Trans New Guinea	NA	NA
kheh1237	NA	NA	Khehek	kheh1237	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.06626	146.746	Austronesian	NA	NA
mung1272	NA	NA	Mungkip	mung1272	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.46208	146.747	Nuclear Trans New Guinea	NA	NA
lala1268	NA	NA	Lala	lala1268	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar	NA	-8.93195	146.749	Austronesian	NA	NA
sauk1252	NA	NA	Ma Manda	sauk1252	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-6.31958	146.759	Nuclear Trans New Guinea	NA	NA
bian1252	NA	NA	Biangai	bian1252	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-7.33882	146.765	Goilalan	NA	NA
mapo1242	NA	NA	Mapos Buang	mapo1242	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar	NA	-6.86672	146.774	Austronesian	NA	NA
naka1264	NA	NA	Nakama	naka1264	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.41424	146.782	Nuclear Trans New Guinea	NA	NA
nafi1237	NA	NA	Nafi	nafi1237	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	phonology	NA	-6.43306	146.815	Austronesian	NA	NA
yama1260	NA	NA	Yamap	yama1260	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	minimal	NA	-7.05687	146.817	Austronesian	NA	NA
duwe1237	NA	NA	Duwet	duwe1237	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	phonology	NA	-6.45752	146.841	Austronesian	NA	NA
nekk1240	NA	NA	Nek	nekk1240	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	specific_feature	NA	-6.37697	146.841	Nuclear Trans New Guinea	NA	NA
yaum1237	NA	NA	Yau (Morobe Province)	yaum1237	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-6.08274	146.841	Nuclear Trans New Guinea	NA	NA
hote1245	NA	NA	Hote	hote1245	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-7.07708	146.869	Austronesian	NA	NA
kuni1263	NA	NA	Kuni	kuni1263	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-8.66368	146.874	Austronesian	NA	NA
nukk1240	NA	NA	Nuk	nukk1240	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	comparative	NA	-6.40741	146.875	Nuclear Trans New Guinea	NA	NA
pona1250	NA	NA	Ponam	pona1250	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-1.91705	146.887	Austronesian	NA	NA
vehe1237	NA	NA	Vehes	vehe1237	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.92151	146.895	Austronesian	NA	NA
labu1248	NA	NA	Labu	labu1248	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-6.75	146.903	Austronesian	NA	NA
kuni1267	NA	NA	Kunimaipa	kuni1267	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-8.09371	146.908	Goilalan	NA	NA
weri1253	NA	NA	Weri	weri1253	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-7.71834	146.914	Goilalan	NA	NA
arib1240	NA	NA	Aribwaung	arib1240	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	phonology	NA	-6.65252	146.919	Austronesian	NA	NA
muso1238	NA	NA	Musom	muso1238	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-6.53817	146.93	Austronesian	NA	NA
mond1265	NA	NA	Mondropolon	mond1265	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	comparative	NA	-2.01359	146.931	Austronesian	NA	NA
tulu1259	NA	NA	Tulu-Bohuai	tulu1259	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.14155	146.934	Austronesian	NA	NA
amam1246	NA	NA	Amam	amam1246	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	NA	NA	-7.849821	146.958832	Goilalan	NA	NA
naba1256	NA	NA	Nabak	naba1256	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-6.42709	146.966	Nuclear Trans New Guinea	NA	NA
nukn1238	NA	NA	Nukna	nukn1238	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-6.0177	146.969	Nuclear Trans New Guinea	NA	NA
iwal1237	NA	NA	Iwal	iwal1237	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-7.20938	146.983	Austronesian	NA	NA
tour1243	NA	NA	Toura (Papua New Guinea)	tour1243	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-9.10008	146.988	Austronesian	NA	NA
abad1241	NA	NA	Abadi	abad1241	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-9.03389	146.992	Austronesian	NA	NA
kurt1250	NA	NA	Kurti	kurt1250	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	comparative	NA	-2.01187	147.036	Austronesian	NA	NA
timb1251	NA	NA	Timbe	timb1251	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-6.06875	147.057	Nuclear Trans New Guinea	NA	NA
mala1487	NA	NA	Malasanga	mala1487	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-5.9401	147.058	Austronesian	NA	NA
koit1244	NA	NA	Koitabu	koit1244	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-9.36877	147.079	Koiarian	NA	NA
eree1241	NA	NA	Ere	eree1241	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	comparative	NA	-2.15569	147.083	Austronesian	NA	NA
hiri1237	NA	NA	Hiri Motu	hiri1237	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	NA	NA	-9.33333	147.083	Pidgin	NA	NA
andr1248	NA	NA	Andra-Hus	andr1248	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.05894	147.085	Austronesian	NA	NA
taua1242	NA	NA	Tauade	taua1242	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-8.3486	147.094	Goilalan	NA	NA
eluu1241	NA	NA	Elu	eluu1241	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	comparative	NA	-1.99841	147.101	Austronesian	NA	NA
mese1244	NA	NA	Mese	mese1244	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.56072	147.137	Nuclear Trans New Guinea	NA	NA
weli1239	NA	NA	Weliki	weli1239	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	comparative	NA	-5.98588	147.137	Nuclear Trans New Guinea	NA	NA
koro1309	NA	NA	Lopohan	koro1309	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	comparative	NA	-2.03429	147.143	Austronesian	NA	NA
kela1255	NA	NA	Kela (Papua New Guinea)	kela1255	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	phonology	NA	-7.47103	147.173	Austronesian	NA	NA
nali1245	NA	NA	Nali	nali1245	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.14273	147.202	Austronesian	NA	NA
leip1237	NA	NA	Leipon	leip1237	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-1.9665	147.226	Austronesian	NA	NA
guhu1244	NA	NA	Guhu-Samane	guhu1244	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-7.99922	147.228	Nuclear Trans New Guinea	NA	NA
sele1250	NA	NA	Selepet	sele1250	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-6.03532	147.234	Nuclear Trans New Guinea	NA	NA
komb1273	NA	NA	Komba	komb1273	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-6.16163	147.28	Nuclear Trans New Guinea	NA	NA
numb1247	NA	NA	Numbami	numb1247	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	specific_feature	NA	-7.52806	147.298	Austronesian	NA	NA
tokp1240	NA	NA	Tok Pisin	tokp1240	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-9.41971	147.303	Indo-European	NA	NA
fuyu1242	NA	NA	Fuyug	fuyu1242	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-8.6371	147.312	Goilalan	NA	NA
buga1250	NA	NA	Bugawac	buga1250	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar	NA	-6.67519	147.32	Austronesian	NA	NA
buru1306	NA	NA	Burum-Mindik	buru1306	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	dictionary	NA	-6.51663	147.333	Nuclear Trans New Guinea	NA	NA
tobo1251	NA	NA	Tobo	tobo1251	dialect	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	NA	NA	-6.36263	147.376	Nuclear Trans New Guinea	NA	NA
moun1252	NA	NA	Mountain Koiali	moun1252	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar	NA	-9.06973	147.384	Koiarian	NA	NA
kumu1247	NA	NA	Kumukio	kumu1247	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	minimal	NA	-6.03128	147.411	Nuclear Trans New Guinea	NA	NA
moke1240	NA	NA	Mokerang	moke1240	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-2.01602	147.423	Austronesian	NA	NA
motu1246	NA	NA	Motu	motu1246	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar	NA	-9.67492	147.424	Austronesian	NA	NA
gras1249	NA	NA	Grass Koiari	gras1249	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-9.51218	147.437	Koiarian	NA	NA
kina1251	NA	NA	Kinalakna	kina1251	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	minimal	NA	-6.05862	147.442	Nuclear Trans New Guinea	NA	NA
mula1254	NA	NA	Mulaha	mula1254	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	wordlist	NA	-9.68333	147.45	Kwalean	NA	NA
yeko1240	NA	NA	Yekora	yeko1240	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	comparative	NA	-7.86248	147.463	Nuclear Trans New Guinea	NA	NA
gitu1237	NA	NA	Gitua	gitu1237	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.0151	147.485	Austronesian	NA	NA
nomu1240	NA	NA	Nomu	nomu1240	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	minimal	NA	-6.10429	147.5	Nuclear Trans New Guinea	NA	NA
boro1279	NA	NA	Borong	boro1279	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-6.56688	147.511	Nuclear Trans New Guinea	NA	NA
suen1241	NA	NA	Suena	suen1241	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-7.76339	147.534	Nuclear Trans New Guinea	NA	NA
kube1244	NA	NA	Kulungtfu-Yuanggeng-Tobo	kube1244	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-6.42586	147.536	Nuclear Trans New Guinea	NA	NA
hume1246	NA	NA	Humene	hume1246	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	specific_feature	NA	-9.70693	147.562	Kwalean	NA	NA
sial1240	NA	NA	Sialum	sial1240	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.07688	147.574	Nuclear Trans New Guinea	NA	NA
onoo1246	NA	NA	Ono	onoo1246	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-6.19223	147.579	Nuclear Trans New Guinea	NA	NA
ziaa1250	NA	NA	Zia	ziaa1250	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-7.95814	147.579	Nuclear Trans New Guinea	NA	NA
dedu1240	NA	NA	Dedua	dedu1240	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	specific_feature	NA	-6.38206	147.627	Nuclear Trans New Guinea	NA	NA
mape1249	NA	NA	Mape	mape1249	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	wordlist	NA	-6.59318	147.682	Nuclear Trans New Guinea	NA	NA
uare1241	NA	NA	Uare	uare1241	language	PG	Near Oceania	New Guinea Other	Melanesia	NA	NA	Papunesia	specific_feature	NA	-9.69571	147.687	Kwalean	NA	NA
hula1239	NA	NA	Hula	hula1239	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-9.99427	147.705	Austronesian	NA	NA
miga1241	NA	NA	Migabac	miga1241	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar	NA	-6.33237	147.713	Nuclear Trans New Guinea	NA	NA
tami1290	NA	NA	Tami	tami1290	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-6.70017	147.732	Austronesian	NA	NA
lenk1247	NA	NA	Lenkau	lenk1247	language	PG	Near Oceania	New Guinea  Austronesian	Melanesia	NA	NA	Papunesia	comparative	NA	-2.33367	147.742	Austronesian	NA	NA
kate1253	NA	NA	Kâte	kate1253	language	PG	Near Oceania	Nuclear Trans New Guinea	Melanesia	NA	NA	Papunesia	grammar_sketch	NA	-6.4795	147.757	Nuclear Trans New Guinea	NA	NA
