Feature_ID	Proto-language	value	tree_type	variable	method	conflict
GB185	Proto-Polynesian	Half	gray_posteriors	prediction	parsimony	
GB185	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB186	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB186	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB186	Proto-Polynesian	Present	gray_posteriors	prediction	parsimony	
GB186	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB187	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB187	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB187	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB187	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB188	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB188	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB188	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB188	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB192	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB192	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB192	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB192	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB196	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB196	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB196	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB196	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB197	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB197	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB197	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB197	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB198	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB198	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB198	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB198	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB204	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB204	Proto-Central Pacific	Present	gray_posteriors	prediction	parsimony	
GB204	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB204	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB250	Proto-Oceanic	Half	gray_posteriors	prediction	parsimony	
GB250	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB250	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB250	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB254	Proto-Oceanic	Present	gray_posteriors	prediction	parsimony	
GB254	Proto-Central Pacific	Present	gray_posteriors	prediction	parsimony	
GB254	Proto-Polynesian	Present	gray_posteriors	prediction	parsimony	
GB254	Proto-Eastern Polynesian	Present	gray_posteriors	prediction	parsimony	
GB257	Proto-Oceanic	Present	gray_posteriors	prediction	parsimony	
GB257	Proto-Central Pacific	Present	gray_posteriors	prediction	parsimony	
GB257	Proto-Polynesian	Present	gray_posteriors	prediction	parsimony	
GB257	Proto-Eastern Polynesian	Present	gray_posteriors	prediction	parsimony	
GB260	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB260	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB260	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB260	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB262	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB262	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB262	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB262	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB263	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB263	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB263	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB263	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB264	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB264	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB264	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB264	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB265	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB265	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB265	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB265	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB266	Proto-Oceanic	Present	gray_posteriors	prediction	parsimony	
GB266	Proto-Central Pacific	Present	gray_posteriors	prediction	parsimony	
GB266	Proto-Polynesian	Present	gray_posteriors	prediction	parsimony	
GB266	Proto-Eastern Polynesian	Present	gray_posteriors	prediction	parsimony	
GB275	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB275	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB275	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB275	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB276	Proto-Oceanic	Half	gray_posteriors	prediction	parsimony	
GB276	Proto-Central Pacific	Present	gray_posteriors	prediction	parsimony	
GB276	Proto-Polynesian	Present	gray_posteriors	prediction	parsimony	
GB276	Proto-Eastern Polynesian	Present	gray_posteriors	prediction	parsimony	
GB285	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB285	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB285	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB285	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB286	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB286	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB286	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB286	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB291	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB291	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB291	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB291	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB297	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB297	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB297	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB297	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB298	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB298	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB298	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB298	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB299	Proto-Oceanic	Present	gray_posteriors	prediction	parsimony	
GB299	Proto-Polynesian	Present	gray_posteriors	prediction	parsimony	
GB299	Proto-Central Pacific	Present	gray_posteriors	prediction	parsimony	
GB299	Proto-Eastern Polynesian	Present	gray_posteriors	prediction	parsimony	
GB300	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB300	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB300	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB300	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB301	Proto-Oceanic	Present	gray_posteriors	prediction	parsimony	
GB301	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB301	Proto-Polynesian	Present	gray_posteriors	prediction	parsimony	
GB301	Proto-Eastern Polynesian	Present	gray_posteriors	prediction	parsimony	
GB302	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB302	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB302	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB302	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB303	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB303	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB303	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB303	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB304	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB304	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB304	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB304	Proto-Eastern Polynesian	Present	gray_posteriors	prediction	parsimony	
GB305	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB305	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB305	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB305	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB306	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB306	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB306	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB306	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB309	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB309	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB309	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB309	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB312	Proto-Oceanic	Present	gray_posteriors	prediction	parsimony	
GB312	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB312	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB312	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB313	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB313	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB313	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB313	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB314	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB314	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB314	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB314	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB315	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB315	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB315	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB315	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB316	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB316	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB316	Proto-Polynesian	Half	gray_posteriors	prediction	parsimony	
GB316	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB317	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB317	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB317	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB317	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB318	Proto-Polynesian	Present	gray_posteriors	prediction	parsimony	
GB318	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB318	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB318	Proto-Eastern Polynesian	Present	gray_posteriors	prediction	parsimony	
GB319	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB319	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB319	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB319	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB320	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB320	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB320	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB320	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB321	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB321	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB321	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB321	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB324	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB324	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB324	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB324	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB325	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB325	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB325	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB325	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB326	Proto-Oceanic	Present	gray_posteriors	prediction	parsimony	
GB326	Proto-Central Pacific	Present	gray_posteriors	prediction	parsimony	
GB326	Proto-Polynesian	Present	gray_posteriors	prediction	parsimony	
GB326	Proto-Eastern Polynesian	Present	gray_posteriors	prediction	parsimony	
GB327	Proto-Polynesian	Present	gray_posteriors	prediction	parsimony	
GB327	Proto-Oceanic	Present	gray_posteriors	prediction	parsimony	
GB327	Proto-Central Pacific	Present	gray_posteriors	prediction	parsimony	
GB327	Proto-Eastern Polynesian	Present	gray_posteriors	prediction	parsimony	
GB328	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB328	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB328	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB328	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB329	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB329	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB329	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB329	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB330	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB330	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB330	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB330	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB331	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB331	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB331	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB331	Proto-Eastern Polynesian	Half	gray_posteriors	prediction	parsimony	
GB333	Proto-Oceanic	Present	gray_posteriors	prediction	parsimony	
GB333	Proto-Central Pacific	Present	gray_posteriors	prediction	parsimony	
GB333	Proto-Polynesian	Present	gray_posteriors	prediction	parsimony	
GB333	Proto-Eastern Polynesian	Present	gray_posteriors	prediction	parsimony	
GB334	Proto-Oceanic	Half	gray_posteriors	prediction	parsimony	
GB334	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB334	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB334	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB335	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB335	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB335	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB335	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB336	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB336	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB336	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB336	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB400	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB400	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB400	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB400	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB402	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB402	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB402	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB402	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB403	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB403	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB403	Proto-Polynesian	Half	gray_posteriors	prediction	parsimony	
GB403	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB408	Proto-Eastern Polynesian	Present	gray_posteriors	prediction	parsimony	
GB408	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB408	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	Yes
GB408	Proto-Central Pacific	Half	gray_posteriors	prediction	parsimony	
GB409	Proto-Eastern Polynesian	Present	gray_posteriors	prediction	parsimony	
GB409	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB409	Proto-Polynesian	Present	gray_posteriors	prediction	parsimony	Yes
GB409	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	Yes
GB410	Proto-Central Pacific	Present	gray_posteriors	prediction	parsimony	
GB410	Proto-Oceanic	Present	gray_posteriors	prediction	parsimony	
GB410	Proto-Polynesian	Present	gray_posteriors	prediction	parsimony	
GB410	Proto-Eastern Polynesian	Present	gray_posteriors	prediction	parsimony	
GB415	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB415	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB415	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB415	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB421	Proto-Oceanic	Present	gray_posteriors	prediction	parsimony	
GB421	Proto-Central Pacific	Present	gray_posteriors	prediction	parsimony	
GB421	Proto-Polynesian	Present	gray_posteriors	prediction	parsimony	
GB421	Proto-Eastern Polynesian	Present	gray_posteriors	prediction	parsimony	
GB422	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB422	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
GB422	Proto-Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB422	Proto-Eastern Polynesian	Absent	gray_posteriors	prediction	parsimony	
GB430	Proto-Oceanic	Absent	gray_posteriors	prediction	parsimony	
GB430	Proto-Central Pacific	Absent	gray_posteriors	prediction	parsimony	
