glottolog_parsimony_prediction	gray_mcct_parsimony_prediction	gray_posteriors_parsimony_prediction	glottolog_ML_prediction	gray_mcct_ML_prediction	gray_posteriors_ML_prediction	most_common_prediction	HL_prediction	Feature_ID	Proto-language	glottolog_parsimony_prediction_0	glottolog_parsimony_prediction_1	Parsimony result (Glottolog-tree)	ntips_parsimony_glottolog	min_percent_parsimony_glottolog	min_parsimony_glottolog	gray_mcct_parsimony_prediction_0	gray_mcct_parsimony_prediction_1	Parsimony result (Gray et al 2009-tree)	min_percent_parsimony_gray	min_parsimony_gray	ntips_parsimony_gray	gray_posteriors_parsimony_prediction_0	gray_posteriors_parsimony_prediction_1	ntips_parsimony_gray_posteriors	min_percent_parsimony_gray_posteriors	min_parsimony_gray_posteriors	Parsimony result (Gray et al 2009-tree posteriors)	glottolog_ML_prediction_0	glottolog_ML_prediction_1	min_percent_ML_glottolog	min_ML_glottolog	ntips_ML_glottolog	ML result (Glottolog-tree)	gray_mcct_ML_prediction_0	gray_mcct_ML_prediction_1	min_percent_ML_gray	min_ML_gray	ML result (Gray et al 2009-tree)	ntips_ML_gray	ML result (Gray et al 2009-tree posteriors)	ntips_ML_gray_posteriors	min_ML_gray_posteriors	min_percent_ML_gray_posteriors	gray_posteriors_ML_prediction_0	gray_posteriors_ML_prediction_1	ntip_most_common	min_most_common	most_common_prediction_0	most_common_prediction_1	min_percent_most_common	result_most_common	ntips	zeroes_total	ones_total	min_percent	conflict
Absent	Absent	Absent	Half	Absent	Absent	Absent		GB203a	Proto-Oceanic	1	0		199	0.32160804020100503	64	1	0		0.3636363636363637	36	99	0.985	0.01499999999999999	99	0.3636363636363637	36		0.40467110832165654	0.5953288916783435	0.32160804020100503	64	199		0.6460410807807009	0.3539589192192991	0.3636363636363637	36		99		99	36	0.3636363636363637	0.6336438208038281	0.3663561791961719	199	64	0.678391959798995	0.32160804020100503	0.32160804020100503		199	135	64	0.32160804020100503	
Absent	Absent	Absent	Present	Absent	Absent	Absent		GB203a	Proto-Central Pacific	1	0		199	0.32160804020100503	64	1	0		0.3636363636363637	36	99	0.935	0.06500000000000002	99	0.3636363636363637	36		0.384216514521704	0.615783485478296	0.32160804020100503	64	199		0.6662673116532639	0.33373268834673614	0.3636363636363637	36		99		99	36	0.3636363636363637	0.6972913876296196	0.3027086123703804	199	64	0.7333333333333333	0.26666666666666666	0.32160804020100503		199	135	64	0.32160804020100503	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB203a	Proto-Polynesian	1	0		199	0.32160804020100503	64	1	0		0.3636363636363637	36	99	1	0	99	0.3636363636363637	36		0.7700503901685747	0.2299496098314253	0.32160804020100503	64	199		0.750349358737949	0.249650641262051	0.3636363636363637	36		99		99	36	0.3636363636363637	0.9783932531306796	0.0216067468693203	199	64	0.7777777777777778	0.2222222222222222	0.32160804020100503		199	135	64	0.32160804020100503	
Absent	Absent	Absent	Present	Absent	Absent	Half		GB203a	Proto-Eastern Polynesian	1	0		199	0.32160804020100503	64	1	0		0.3636363636363637	36	99	0.755	0.245	99	0.3636363636363637	36		0.3993843257005368	0.6006156742994632	0.32160804020100503	64	199		0.7684380368022544	0.2315619631977456	0.3636363636363637	36		99		99	36	0.3636363636363637	0.927212400875702	0.07278759912429791	199	64	0.5	0.5	0.32160804020100503		199	135	64	0.32160804020100503	
Present	Present	Present	Present	Present	Present	Present		GB203b	Proto-Oceanic	0	1		199	0.2613065326633166	52	0	1		0.25252525252525254	25	99	0	1	99	0.2525252525252526	25		0.3992325429440791	0.6007674570559209	0.2613065326633166	52	199		0.2654670314154041	0.7345329685845959	0.25252525252525254	25		99		99	25	0.2525252525252526	0.2894742568364954	0.7105257431635046	199	52	0.2613065326633166	0.7386934673366834	0.2613065326633166		199	52	147	0.2613065326633166	
Present	Present	Present	Present	Present	Present	Present		GB203b	Proto-Central Pacific	0	1		199	0.2613065326633166	52	0	1		0.25252525252525254	25	99	0	1	99	0.2525252525252526	25		0.0919525202306413	0.9080474797693588	0.2613065326633166	52	199		0.2654670314154041	0.7345329685845958	0.25252525252525254	25		99		99	25	0.2525252525252526	0.17818555860493163	0.8218144413950683	199	52	0.13333333333333333	0.8666666666666667	0.2613065326633166		199	52	147	0.2613065326633166	
Present	Present	Present	Present	Present	Present	Present		GB203b	Proto-Polynesian	0	1		199	0.2613065326633166	52	0	1		0.25252525252525254	25	99	0	1	99	0.2525252525252526	25		0.0919091386872083	0.9080908613127916	0.2613065326633166	52	199		0.2654670314154041	0.7345329685845959	0.25252525252525254	25		99		99	25	0.2525252525252526	0.02904171953271862	0.9709582804672814	199	52	0.14814814814814814	0.8518518518518519	0.2613065326633166		199	52	147	0.2613065326633166	
Present	Present	Present	Present	Present	Present	Present		GB203b	Proto-Eastern Polynesian	0	1		199	0.2613065326633166	52	0	1		0.25252525252525254	25	99	0	1	99	0.2525252525252526	25		0.08521736762830624	0.914782632371694	0.2613065326633166	52	199		0.2654670314154039	0.734532968584596	0.25252525252525254	25		99		99	25	0.2525252525252526	0.02117239763264308	0.9788276023673568	199	52	0.25	0.75	0.2613065326633166		199	52	147	0.2613065326633166	
Present	Present	Present	Present	Present	Present	Present	Present	GB020	Proto-Polynesian	0	1	True Positive	254	0.4645669291338583	118	0	1	True Positive	0.3953488372093023	51	129	0	1	129	0.3953488372093023	51	True Positive	0.01642907918189029	0.9835709208181096	0.4645669291338583	118	254	True Positive	0.04183067270746086	0.9581693272925392	0.3953488372093023	51	True Positive	129	True Positive	129	51	0.3953488372093023	0.01726611900657061	0.9827338809934294	255	118	0	1	0.4627450980392157	True Positive	254	118	136	0.4645669291338583	
Absent	Absent	Absent	Half	Half	Absent	Half		GB020	Proto-Oceanic	1	0		254	0.4645669291338583	118	1	0		0.3953488372093023	51	129	0.945	0.05499999999999998	129	0.3953488372093023	51		0.5979465531636614	0.4020534468363386	0.4645669291338583	118	254		0.570112897034489	0.4298871029655111	0.3953488372093023	51		129		129	51	0.3953488372093023	0.9593465203596584	0.04065347964034158	255	118	0.4627450980392157	0.5372549019607843	0.4627450980392157		254	118	136	0.4645669291338583	
Present	Present	Present	Present	Present	Half	Present		GB020	Proto-Central Pacific	0	1		254	0.4645669291338583	118	0	1		0.3953488372093023	51	129	0	1	129	0.3953488372093023	51		0.03658653888723943	0.9634134611127604	0.4645669291338583	118	254		0.24006409366778508	0.7599359063322149	0.3953488372093023	51		129		129	51	0.3953488372093023	0.4361204355791056	0.5638795644208944	255	118	0	1	0.4627450980392157		254	118	136	0.4645669291338583	
Present	Present	Present	Present	Present	Present	Present		GB020	Proto-Eastern Polynesian	0	1		254	0.4645669291338583	118	0	1		0.3953488372093023	51	129	0	1	129	0.3953488372093023	51		0.01346876593399001	0.98653123406601	0.4645669291338583	118	254		0.00205566280575273	0.9979443371942472	0.3953488372093023	51		129		129	51	0.3953488372093023	0.00666135029183755	0.9933386497081624	255	118	0	1	0.4627450980392157		254	118	136	0.4645669291338583	
Present	Present	Present	Present	Present	Present	Present	Present	GB021	Proto-Polynesian	0	1	True Positive	237	0.3291139240506329	78	0	1	True Positive	0.3620689655172414	42	116	0	1	116	0.3620689655172414	42	True Positive	0.18246691688500363	0.8175330831149964	0.3291139240506329	78	237	True Positive	0.04607455520562874	0.9539254447943712	0.3620689655172414	42	True Positive	116	True Positive	116	42	0.3620689655172414	0.01579994093286076	0.9842000590671393	238	79	0.19230769230769232	0.8076923076923077	0.3319327731092437	True Positive	237	159	78	0.3291139240506329	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB021	Proto-Oceanic	1	0		237	0.3291139240506329	78	1	0		0.3620689655172414	42	116	1	0	116	0.3620689655172414	42		0.9986426944077365	0.0013573055922636	0.3291139240506329	78	237		0.9437020571031662	0.05629794289683374	0.3620689655172414	42		116		116	42	0.3620689655172414	0.9990445919495988	9.55408050401047e-4	238	79	0.6680672268907563	0.3319327731092437	0.3319327731092437		237	159	78	0.3291139240506329	
Absent	Absent	Absent	Absent	Absent	Absent	Present		GB021	Proto-Central Pacific	1	0		237	0.3291139240506329	78	1	0		0.3620689655172414	42	116	1	0	116	0.3620689655172414	42		0.9798812384610246	0.02011876153897538	0.3291139240506329	78	237		0.7467127734161784	0.25328722658382163	0.3620689655172414	42		116		116	42	0.3620689655172414	0.8808342522332127	0.1191657477667873	238	79	0.26666666666666666	0.7333333333333333	0.3319327731092437		237	159	78	0.3291139240506329	
Present	Present	Present	Present	Present	Present	Present		GB021	Proto-Eastern Polynesian	0	1		237	0.3291139240506329	78	0	1		0.3620689655172414	42	116	0.00999999999999999	0.99	116	0.3620689655172414	42		0.01841274994254264	0.9815872500574574	0.3291139240506329	78	237		0.00128158265329775	0.9987184173467024	0.3620689655172414	42		116		116	42	0.3620689655172414	0.00197630357350947	0.9980236964264904	238	79	0.2222222222222222	0.7777777777777778	0.3319327731092437		237	159	78	0.3291139240506329	
Present	Half	Half	Present	Absent	Absent	Half	Present	GB022	Proto-Oceanic	0	1	True Positive	258	0.4728682170542636	122	0.5	0.5	Half	0.3769230769230769	49	130	0.425	0.575	130	0.3769230769230769	49	Half	1.4022839340154523e-4	0.9998597716065984	0.4728682170542636	122	258	True Positive	0.968382387990902	0.03161761200909809	0.3769230769230769	49	False Negative	130	False Negative	130	49	0.3769230769230769	0.9881906202246974	0.0118093797753026	259	122	0.47104247104247104	0.528957528957529	0.47104247104247104	Half	258	122	136	0.4728682170542636	
Present	Present	Present	Present	Present	Present	Present	Present	GB022	Proto-Polynesian	0	1	True Positive	258	0.4728682170542636	122	0	1	True Positive	0.3769230769230769	49	130	0	1	130	0.3769230769230769	49	True Positive	0.00221309994798338	0.9977869000520166	0.4728682170542636	122	258	True Positive	0.02369467657793896	0.9763053234220612	0.3769230769230769	49	True Positive	130	True Positive	130	49	0.3769230769230769	0.00627550346747615	0.9937244965325238	259	122	0	1	0.47104247104247104	True Positive	258	122	136	0.4728682170542636	
Present	Present	Present	Present	Half	Present	Present		GB022	Proto-Central Pacific	0	1		258	0.4728682170542636	122	0	1		0.3769230769230769	49	130	0	1	130	0.3769230769230769	49		2.200116944521267e-4	0.9997799883055478	0.4728682170542636	122	258		0.43118189832554543	0.5688181016744546	0.3769230769230769	49		130		130	49	0.3769230769230769	0.37764322628232094	0.6223567737176791	259	122	0	1	0.47104247104247104		258	122	136	0.4728682170542636	
Present	Present	Present	Present	Present	Present	Present		GB022	Proto-Eastern Polynesian	0	1		258	0.4728682170542636	122	0	1		0.3769230769230769	49	130	0	1	130	0.3769230769230769	49		0.00203940345517021	0.9979605965448298	0.4728682170542636	122	258		5.847488955573978e-5	0.9999415251104444	0.3769230769230769	49		130		130	49	0.3769230769230769	6.576747317198613e-5	0.999934232526828	259	122	0	1	0.47104247104247104		258	122	136	0.4728682170542636	
Absent	Absent	Absent	Absent	Absent	Absent	Absent	Absent	GB023	Proto-Oceanic	1	0	True Negative	259	0.2239382239382239	58	1	0	True Negative	0.1937984496124031	25	129	1	0	129	0.19379844961240308	25	True Negative	0.9158907126015292	0.08410928739847091	0.2239382239382239	58	259	True Negative	0.7834001579179376	0.2165998420820623	0.1937984496124031	25	True Negative	129	True Negative	129	25	0.19379844961240308	0.7782868240104747	0.2217131759895253	259	58	0.7760617760617761	0.2239382239382239	0.2239382239382239	True Negative	259	201	58	0.2239382239382239	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB023	Proto-Central Pacific	1	0		259	0.2239382239382239	58	1	0		0.1937984496124031	25	129	1	0	129	0.19379844961240308	25		0.7965958059086141	0.20340419409138588	0.2239382239382239	58	259		0.8045092186612265	0.19549078133877357	0.1937984496124031	25		129		129	25	0.19379844961240308	0.8013888556914298	0.19861114430857024	259	58	0.9411764705882352	0.0588235294117647	0.2239382239382239		259	201	58	0.2239382239382239	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB023	Proto-Polynesian	1	0		259	0.2239382239382239	58	1	0		0.1937984496124031	25	129	1	0	129	0.19379844961240308	25		0.9434530677747788	0.0565469322252213	0.2239382239382239	58	259		0.9013689815188124	0.0986310184811878	0.1937984496124031	25		129		129	25	0.19379844961240308	0.983254008483953	0.01674599151604707	259	58	0.967741935483871	0.03225806451612903	0.2239382239382239		259	201	58	0.2239382239382239	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB023	Proto-Eastern Polynesian	1	0		259	0.2239382239382239	58	1	0		0.1937984496124031	25	129	1	0	129	0.19379844961240308	25		0.9611234589571124	0.03887654104288775	0.2239382239382239	58	259		0.9346358216552672	0.06536417834473283	0.1937984496124031	25		129		129	25	0.19379844961240308	0.9945580275384704	0.00544197246152952	259	58	1	0	0.2239382239382239		259	201	58	0.2239382239382239	
Absent	Absent	Absent	Absent			Absent		GB026	Proto-Oceanic	1	0		234	0.00854700854700854	2	1	0		0	0	116	1	0	116	0	0		0.9903590340768896	0.00964096592311029	0.00854700854700854	2	234														234	2	0.9914529914529916	0.00854700854700854	0.00854700854700854		234	232	2	0.00854700854700854	
Absent	Absent	Absent	Absent			Absent		GB026	Proto-Central Pacific	1	0		234	0.00854700854700854	2	1	0		0	0	116	1	0	116	0	0		0.9903590368789686	0.00964096312103132	0.00854700854700854	2	234														234	2	1	0	0.00854700854700854		234	232	2	0.00854700854700854	
Absent	Absent	Absent	Absent			Absent		GB026	Proto-Polynesian	1	0		234	0.00854700854700854	2	1	0		0	0	116	1	0	116	0	0		0.9903485935249424	0.00965140647505746	0.00854700854700854	2	234														234	2	1	0	0.00854700854700854		234	232	2	0.00854700854700854	
Absent	Absent	Absent	Absent			Absent		GB026	Proto-Eastern Polynesian	1	0		234	0.00854700854700854	2	1	0		0	0	116	1	0	116	0	0		0.9903538208255308	0.00964617917446916	0.00854700854700854	2	234														234	2	1	0	0.00854700854700854		234	232	2	0.00854700854700854	
Present	Present	Present	Present	Present	Present	Present		GB027	Proto-Oceanic	0	1		213	0.29577464788732394	63	0	1		0.3333333333333333	34	102	0	1	102	0.3333333333333333	34		0.10530512647384992	0.8946948735261501	0.29577464788732394	63	213		0.24118733289400376	0.7588126671059962	0.3333333333333333	34		102		102	34	0.3333333333333333	0.13616852828056802	0.863831471719432	213	63	0.29577464788732394	0.704225352112676	0.29577464788732394		213	63	150	0.29577464788732394	
Half	Half	Half	Absent	Half	Half	Absent		GB027	Proto-Central Pacific	0.5	0.5		213	0.29577464788732394	63	0.5	0.5		0.3333333333333333	34	102	0.5	0.5	102	0.3333333333333333	34		0.6049916780639901	0.3950083219360099	0.29577464788732394	63	213		0.5306510234657745	0.4693489765342254	0.3333333333333333	34		102		102	34	0.3333333333333333	0.4210566813868118	0.5789433186131882	213	63	0.6785714285714286	0.32142857142857145	0.29577464788732394		213	63	150	0.29577464788732394	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB027	Proto-Polynesian	1	0		213	0.29577464788732394	63	1	0		0.3333333333333333	34	102	0.9666666666666668	0.03333333333333332	102	0.3333333333333333	34		0.9768569757685466	0.02314302423145342	0.29577464788732394	63	213		0.9218860902312934	0.07811390976870648	0.3333333333333333	34		102		102	34	0.3333333333333333	0.9690815947051796	0.03091840529482021	213	63	0.68	0.32	0.29577464788732394		213	63	150	0.29577464788732394	
Present	Present	Half	Present	Absent	Absent	Present		GB027	Proto-Eastern Polynesian	0	1		213	0.29577464788732394	63	0.3333333333333333	0.6666666666666666		0.3333333333333333	34	102	0.4688333333333333	0.5311666666666667	102	0.3333333333333333	34		0.26346301195910155	0.7365369880408985	0.29577464788732394	63	213		0.9562325465337964	0.04376745346620338	0.3333333333333333	34		102		102	34	0.3333333333333333	0.9094502632403364	0.09054973675966375	213	63	0.2857142857142857	0.7142857142857143	0.29577464788732394		213	63	150	0.29577464788732394	
Present	Present	Present	Present	Present	Present	Present	Present	GB028	Proto-Oceanic	0	1	True Positive	271	0.02583025830258302	7	0	1	True Positive	0.01515151515151515	2	132	0	1	132	0.01515151515151515	2	True Positive	2.531974127472082e-12	0.999999999997468	0.02583025830258302	7	271	True Positive	0.0195982013991065	0.9804017986008936	0.01515151515151515	2	True Positive	132	True Positive	132	2	0.01515151515151515	7.057073320669417e-4	0.999294292667933	272	7	0.02573529411764705	0.9742647058823528	0.02573529411764705	True Positive	271	7	264	0.02583025830258302	
Present	Present	Present	Present	Present	Present	Present	Present	GB028	Proto-Polynesian	0	1	True Positive	271	0.02583025830258302	7	0	1	True Positive	0.01515151515151515	2	132	0	1	132	0.01515151515151515	2	True Positive	5.29619381005452e-5	0.9999470380618996	0.02583025830258302	7	271	True Positive	0.01669834466410198	0.983301655335898	0.01515151515151515	2	True Positive	132	True Positive	132	2	0.01515151515151515	4.999067556978785e-4	0.999500093244302	272	7	0	1	0.02573529411764705	True Positive	271	7	264	0.02583025830258302	
Present	Present	Present	Present	Present	Present	Present		GB028	Proto-Central Pacific	0	1		271	0.02583025830258302	7	0	1		0.01515151515151515	2	132	0	1	132	0.01515151515151515	2		6.052990848615724e-6	0.9999939470091512	0.02583025830258302	7	271		0.01952374344607981	0.9804762565539202	0.01515151515151515	2		132		132	2	0.01515151515151515	0.00134041415599909	0.9986595858440008	272	7	0	1	0.02573529411764705		271	7	264	0.02583025830258302	
Present	Present	Present	Present	Present	Present	Present		GB028	Proto-Eastern Polynesian	0	1		271	0.02583025830258302	7	0	1		0.01515151515151515	2	132	0	1	132	0.01515151515151515	2		4.798232892199532e-5	0.999952017671078	0.02583025830258302	7	271		0.01430591162720904	0.9856940883727908	0.01515151515151515	2		132		132	2	0.01515151515151515	3.960814784539728e-4	0.999603918521546	272	7	0	1	0.02573529411764705		271	7	264	0.02583025830258302	
Absent	Absent	Absent	Absent	Absent	Absent	Absent	Absent	GB030	Proto-Oceanic	1	0	True Negative	266	0.02631578947368421	7	1	0	True Negative	0.04580152671755725	6	131	1	0	131	0.04580152671755725	6	True Negative	0.9999974370876672	2.562912332630635e-6	0.02631578947368421	7	266	True Negative	0.955180020381566	0.04481997961843408	0.04580152671755725	6	True Negative	131	True Negative	131	6	0.04580152671755725	0.9981923310859208	0.00180766891407907	266	7	0.9736842105263158	0.02631578947368421	0.02631578947368421	True Negative	266	259	7	0.02631578947368421	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB030	Proto-Central Pacific	1	0		266	0.02631578947368421	7	1	0		0.04580152671755725	6	131	1	0	131	0.04580152671755725	6		0.9995594058768378	4.4059412316221224e-4	0.02631578947368421	7	266		0.9593181281868112	0.0406818718131887	0.04580152671755725	6		131		131	6	0.04580152671755725	0.995904040912994	0.0040959590870059	266	7	1	0	0.02631578947368421		266	259	7	0.02631578947368421	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB030	Proto-Polynesian	1	0		266	0.02631578947368421	7	1	0		0.04580152671755725	6	131	1	0	131	0.04580152671755725	6		0.9985838585499645	0.00141614145003551	0.02631578947368421	7	266		0.9681419013030758	0.03185809869692434	0.04580152671755725	6		131		131	6	0.04580152671755725	0.998228452914914	0.001771547085086	266	7	1	0	0.02631578947368421		266	259	7	0.02631578947368421	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB030	Proto-Eastern Polynesian	1	0		266	0.02631578947368421	7	1	0		0.04580152671755725	6	131	1	0	131	0.04580152671755725	6		0.9984670154568348	0.00153298454316514	0.02631578947368421	7	266		0.9753455034875088	0.02465449651249133	0.04580152671755725	6		131		131	6	0.04580152671755725	0.9985573546389674	0.00144264536103256	266	7	1	0	0.02631578947368421		266	259	7	0.02631578947368421	
Present	Half	Present	Present	Present	Present	Present	Present	GB031	Proto-Oceanic	0	1	True Positive	261	0.3448275862068966	90	0.5	0.5	Half	0.3230769230769231	42	130	0.25	0.75	130	0.3230769230769231	42	True Positive	1.1574558461184042e-4	0.9998842544153882	0.3448275862068966	90	261	True Positive	0.22542061131190472	0.7745793886880953	0.3230769230769231	42	True Positive	130	True Positive	130	42	0.3230769230769231	0.01675448181548385	0.983245518184516	262	90	0.3435114503816794	0.6564885496183206	0.3435114503816794	True Positive	261	90	171	0.3448275862068966	
Present	Present	Present	Present	Present	Present	Present	Present	GB031	Proto-Polynesian	0	1	True Positive	261	0.3448275862068966	90	0	1	True Positive	0.3230769230769231	42	130	0	1	130	0.3230769230769231	42	True Positive	0.00586172151182334	0.9941382784881768	0.3448275862068966	90	261	True Positive	0.02022734239583675	0.9797726576041632	0.3230769230769231	42	True Positive	130	True Positive	130	42	0.3230769230769231	0.00271197022378193	0.997288029776218	262	90	0.06451612903225806	0.935483870967742	0.3435114503816794	True Positive	261	90	171	0.3448275862068966	
Present	Present	Present	Present	Present	Present	Present		GB031	Proto-Central Pacific	0	1		261	0.3448275862068966	90	0	1		0.3230769230769231	42	130	0	1	130	0.3230769230769231	42		9.506200165123856e-4	0.9990493799834876	0.3448275862068966	90	261		0.12968502458244424	0.8703149754175556	0.3230769230769231	42		130		130	42	0.3230769230769231	0.00864159571843437	0.9913584042815656	262	90	0.05714285714285714	0.9428571428571428	0.3435114503816794		261	90	171	0.3448275862068966	
Present	Present	Present	Present	Present	Present	Present		GB031	Proto-Eastern Polynesian	0	1		261	0.3448275862068966	90	0	1		0.3230769230769231	42	130	0	1	130	0.3230769230769231	42		0.00534147023672924	0.9946585297632708	0.3448275862068966	90	261		0.00235646168973706	0.9976435383102628	0.3230769230769231	42		130		130	42	0.3230769230769231	0.00107805998431189	0.998921940015688	262	90	0.2222222222222222	0.7777777777777778	0.3435114503816794		261	90	171	0.3448275862068966	
Present	Present	Present	Present	Absent	Absent	Present	Present	GB035	Proto-Oceanic	0	1	True Positive	237	0.34177215189873417	81	0	1	True Positive	0.26785714285714285	30	112	0.05499999999999999	0.945	112	0.26785714285714285	30	True Positive	0.10124423706961488	0.8987557629303851	0.34177215189873417	81	237	True Positive	0.7553405434315196	0.24465945656848043	0.26785714285714285	30	False Negative	112	False Negative	112	30	0.26785714285714285	0.7597957518009255	0.24020424819907452	238	81	0.3403361344537815	0.6596638655462185	0.3403361344537815	True Positive	237	81	156	0.34177215189873417	
Present	Present	Present	Present	Present	Present	Present	Present	GB035	Proto-Polynesian	0	1	True Positive	237	0.34177215189873417	81	0	1	True Positive	0.26785714285714285	30	112	0	1	112	0.26785714285714285	30	True Positive	0.05596981505781184	0.9440301849421882	0.34177215189873417	81	237	True Positive	0.01175791922026217	0.9882420807797376	0.26785714285714285	30	True Positive	112	True Positive	112	30	0.26785714285714285	0.00958714542440747	0.9904128545755926	238	81	0.03333333333333333	0.9666666666666668	0.3403361344537815	True Positive	237	81	156	0.34177215189873417	
Present	Present	Present	Present	Present	Present	Present		GB035	Proto-Central Pacific	0	1		237	0.34177215189873417	81	0	1		0.26785714285714285	30	112	0	1	112	0.26785714285714285	30		0.0331401274424335	0.9668598725575664	0.34177215189873417	81	237		0.098411212896655	0.9015887871033448	0.26785714285714285	30		112		112	30	0.26785714285714285	0.2899542085066949	0.7100457914933052	238	81	0.02941176470588235	0.9705882352941176	0.3403361344537815		237	81	156	0.34177215189873417	
Present	Present	Present	Present	Present	Present	Present		GB035	Proto-Eastern Polynesian	0	1		237	0.34177215189873417	81	0	1		0.26785714285714285	30	112	0	1	112	0.26785714285714285	30		0.04870180966006662	0.9512981903399332	0.34177215189873417	81	237		3.7277138940875105e-4	0.9996272286105912	0.26785714285714285	30		112		112	30	0.26785714285714285	0.00310974783507971	0.9968902521649204	238	81	0	1	0.3403361344537815		237	81	156	0.34177215189873417	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB036	Proto-Oceanic	1	0		237	0.07172995780590717	17	1	0		0.07207207207207207	8	111	1	0	111	0.07207207207207207	8		0.9999471584468552	5.284155314492731e-5	0.07172995780590717	17	237		0.9247855835290532	0.07521441647094684	0.07207207207207207	8		111		111	8	0.07207207207207207	0.9562848539074624	0.0437151460925375	237	17	0.9282700421940928	0.07172995780590717	0.07172995780590717		237	220	17	0.07172995780590717	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB036	Proto-Central Pacific	1	0		237	0.07172995780590717	17	1	0		0.07207207207207207	8	111	1	0	111	0.07207207207207207	8		0.9949314612045844	0.00506853879541551	0.07172995780590717	17	237		0.9247855839307196	0.07521441606928017	0.07207207207207207	8		111		111	8	0.07207207207207207	0.960951419886189	0.03904858011381093	237	17	1	0	0.07172995780590717		237	220	17	0.07172995780590717	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB036	Proto-Polynesian	1	0		237	0.07172995780590717	17	1	0		0.07207207207207207	8	111	1	0	111	0.07207207207207207	8		0.99494253624168	0.0050574637583200004	0.07172995780590717	17	237		0.9247856994007994	0.07521430059920067	0.07207207207207207	8		111		111	8	0.07207207207207207	0.994241953713284	0.00575804628671592	237	17	1	0	0.07172995780590717		237	220	17	0.07172995780590717	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB036	Proto-Eastern Polynesian	1	0		237	0.07172995780590717	17	1	0		0.07207207207207207	8	111	1	0	111	0.07207207207207207	8		0.9946252906643848	0.00537470933561528	0.07172995780590717	17	237		0.9247872805191304	0.07521271948086958	0.07207207207207207	8		111		111	8	0.07207207207207207	0.99718733644293	0.00281266355706994	237	17	1	0	0.07172995780590717		237	220	17	0.07172995780590717	
