Feature_ID	Proto-language	gray_ML_prediction_0	gray_ML_prediction_1	ntips_ML_gray	min_ML_gray	min_percent_ML_gray	gray_ML_prediction	Prediction	ML result (Gray et al 2009-tree posteriors)
GB409	Proto-Oceanic	0.9814952333842868	0.018504766615713212	115	27	0.23478260869565218	Absent	0	True Negative
GB409	Proto-Polynesian	0.015585346563342971	0.984414653436657	115	27	0.23478260869565218	Present	0	False Positive
GB409	Proto-Polynesian	0.015585346563342971	0.984414653436657	115	27	0.23478260869565218	Present	1	True Positive
GB410	Proto-Central Pacific	0.30104658356370373	0.6989534164362963	113	34	0.3008849557522124	Present	1	True Positive
GB410	Proto-Eastern Polynesian	0.30133182018166416	0.6986681798183358	113	34	0.3008849557522124	Present	NA	NA
GB410	Proto-Oceanic	0.3010431844372183	0.6989568155627818	113	34	0.3008849557522124	Present	NA	NA
GB410	Proto-Polynesian	0.30109494291282773	0.6989050570871723	113	34	0.3008849557522124	Present	NA	NA
GB415	Proto-Central Pacific	0.8259827908414206	0.1740172091585794	92	16	0.17391304347826086	Absent	NA	NA
GB415	Proto-Eastern Polynesian	0.8259878274701895	0.17401217252981055	92	16	0.17391304347826086	Absent	NA	NA
GB415	Proto-Oceanic	0.8259827886065086	0.1740172113934914	92	16	0.17391304347826086	Absent	NA	NA
GB415	Proto-Polynesian	0.8259830952681704	0.17401690473182957	92	16	0.17391304347826086	Absent	NA	NA
GB421	Proto-Central Pacific	0.3649244013767278	0.6350755986232721	92	31	0.33695652173913043	Present	NA	NA
GB421	Proto-Eastern Polynesian	0.5870179341333709	0.41298206586662917	92	31	0.33695652173913043	Half	NA	NA
GB421	Proto-Oceanic	0.3500428778737125	0.6499571221262875	92	31	0.33695652173913043	Present	NA	NA
GB421	Proto-Polynesian	0.6231940148106763	0.3768059851893237	92	31	0.33695652173913043	Absent	NA	NA
GB422	Proto-Central Pacific	0.9926695016713302	0.007330498328669851	96	4	0.041666666666666664	Absent	NA	NA
GB422	Proto-Eastern Polynesian	0.9991950890759747	8.049109240253505e-4	96	4	0.041666666666666664	Absent	NA	NA
GB422	Proto-Oceanic	0.9969109810069665	0.0030890189930334704	96	4	0.041666666666666664	Absent	NA	NA
GB422	Proto-Polynesian	0.9981539485231216	0.0018460514768784346	96	4	0.041666666666666664	Absent	NA	NA
GB430	Proto-Central Pacific	0.9983961881102462	0.0016038118897537563	123	15	0.12195121951219512	Absent	NA	NA
GB430	Proto-Eastern Polynesian	0.9991965929648629	8.034070351371185e-4	123	15	0.12195121951219512	Absent	NA	NA
GB430	Proto-Oceanic	0.9988009741828466	0.0011990258171533199	123	15	0.12195121951219512	Absent	0	True Negative
GB430	Proto-Polynesian	0.9983422450704328	0.001657754929567183	123	15	0.12195121951219512	Absent	NA	NA
GB431	Proto-Central Pacific	0.9176173420993559	0.08238265790064415	124	10	0.08064516129032258	Absent	NA	NA
GB431	Proto-Eastern Polynesian	0.9342513142523835	0.06574868574761647	124	10	0.08064516129032258	Absent	NA	NA
GB431	Proto-Oceanic	0.9173922251149553	0.08260777488504464	124	10	0.08064516129032258	Absent	0	True Negative
GB431	Proto-Polynesian	0.9256274159864711	0.07437258401352882	124	10	0.08064516129032258	Absent	NA	NA
GB432	Proto-Central Pacific	0.9013989946196392	0.09860100538036072	122	12	0.09836065573770492	Absent	NA	NA
GB432	Proto-Eastern Polynesian	0.9014268097237348	0.09857319027626522	122	12	0.09836065573770492	Absent	NA	NA
GB432	Proto-Oceanic	0.901398995048362	0.09860100495163801	122	12	0.09836065573770492	Absent	0	True Negative
GB432	Proto-Polynesian	0.9013977346587131	0.09860226534128691	122	12	0.09836065573770492	Absent	NA	NA
GB433	Proto-Central Pacific	0.20234156617307927	0.7976584338269207	126	35	0.2777777777777778	Present	NA	NA
GB433	Proto-Eastern Polynesian	0.9999984810755715	1.5189244284233808e-6	126	35	0.2777777777777778	Absent	NA	NA
GB433	Proto-Oceanic	1.1525520319498107e-5	0.9999884744796805	126	35	0.2777777777777778	Present	1	True Positive
GB433	Proto-Polynesian	0.9949345394348108	0.00506546056518923	126	35	0.2777777777777778	Absent	NA	NA
GB519	Proto-Central Pacific	0.03895888387692389	0.9610411161230761	106	35	0.330188679245283	Present	NA	NA
GB519	Proto-Eastern Polynesian	0.011460456202449483	0.9885395437975505	106	35	0.330188679245283	Present	NA	NA
GB519	Proto-Oceanic	0.44337086793533786	0.5566291320646621	106	35	0.330188679245283	Half	NA	NA
GB519	Proto-Polynesian	0.03895888387692389	0.9610411161230761	106	35	0.330188679245283	Present	1	True Positive
GB520	Proto-Central Pacific	0.3706461778974252	0.6293538221025747	120	26	0.21666666666666667	Present	1	True Positive
GB520	Proto-Eastern Polynesian	0.0017433876839680036	0.998256612316032	120	26	0.21666666666666667	Present	NA	NA
GB520	Proto-Oceanic	0.958065478489268	0.04193452151073201	120	26	0.21666666666666667	Absent	NA	NA
GB520	Proto-Polynesian	0.02635953071523481	0.9736404692847652	120	26	0.21666666666666667	Present	1	True Positive
GB521	Proto-Central Pacific	0.4292914472870096	0.5707085527129904	117	51	0.4358974358974359	Half	1	Half
GB521	Proto-Eastern Polynesian	0.006766784087074071	0.9932332159129259	117	51	0.4358974358974359	Present	NA	NA
GB521	Proto-Oceanic	0.7507065086728553	0.2492934913271447	117	51	0.4358974358974359	Absent	0	True Negative
GB521	Proto-Polynesian	0.02560343511548116	0.9743965648845189	117	51	0.4358974358974359	Present	NA	NA
GB522	Proto-Central Pacific	0.2992308739274354	0.7007691260725646	109	29	0.26605504587155965	Present	NA	NA
GB522	Proto-Eastern Polynesian	0.0291775701218366	0.9708224298781634	109	29	0.26605504587155965	Present	NA	NA
GB522	Proto-Oceanic	0.2311994232255708	0.7688005767744291	109	29	0.26605504587155965	Present	1	True Positive
GB522	Proto-Polynesian	0.06013694069655787	0.9398630593034422	109	29	0.26605504587155965	Present	1	True Positive
